# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/phodopus-5spec-cmc/ -m cmc -d ../../data/psun-transcripts.tab -o ../../paml/phodopus-5spec-cmc.csv
# Runtime:        11/16/2020 22:16:36
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/phodopus-5spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/psun-transcripts.tab
# Output file:           ../../paml/phodopus-5spec-cmc.csv
# ----------------
# 11.16.2020 | 22:16:36 Reading metadata file: ../../data/psun-transcripts.tab
# Features read:         27988
# ----------------
# 11.16.2020 | 22:16:37 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
Psun_T000011423.NT.trim.NT.macse.trim.filter,Psun_T000011423,ScmyWZ3_3742_HRSCAF_3828,98504020,98563150,-2376.190463,2.97571,0.87489,0.00000,0.12511,0.00000,1.00000,0.75623,0.00000,1.00000,1.33155
Psun_T000011494.NT.trim.NT.macse.trim.filter,Psun_T000011494,ScmyWZ3_3742_HRSCAF_3828,107646194,107652769,-1212.860949,6.18531,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.03891
Psun_T000011350.NT.trim.NT.macse.trim.filter,Psun_T000011350,ScmyWZ3_3742_HRSCAF_3828,79714414,79717686,-6626.985780,4.33769,0.45895,0.00000,0.54105,0.00000,1.00000,0.56999,0.00000,1.00000,0.36119
Psun_T000011492.NT.trim.NT.macse.trim.filter,Psun_T000011492,ScmyWZ3_3742_HRSCAF_3828,106115532,106128102,-2657.707587,2.91513,0.93311,0.00000,0.06689,0.07034,1.00000,5.01698,0.07034,1.00000,1.40587
Psun_T000011468.NT.trim.NT.macse.trim.filter,Psun_T000011468,ScmyWZ3_3742_HRSCAF_3828,103889899,103920403,-2765.158781,4.28206,0.26331,0.00000,0.73669,0.02864,1.00000,0.06572,0.02864,1.00000,0.00000
Psun_T000011518.NT.trim.NT.macse.trim.filter,Psun_T000011518,ScmyWZ3_3742_HRSCAF_3828,115355099,115365032,-1048.096325,3.83097,0.74891,0.00000,0.25109,0.04176,1.00000,0.77832,0.04176,1.00000,1.63957
Psun_T000011517.NT.trim.NT.macse.trim.filter,Psun_T000011517,ScmyWZ3_3742_HRSCAF_3828,115343173,115355067,-1568.916946,3.48039,0.90154,0.07787,0.02059,0.15617,1.00000,4.53289,0.15617,1.00000,0.00000
Psun_T000011497.NT.trim.NT.macse.trim.filter,Psun_T000011497,ScmyWZ3_3742_HRSCAF_3828,110531075,110541803,-2168.443006,4.17074,0.99404,0.00000,0.00596,0.04950,1.00000,4.68453,0.04950,1.00000,0.00000
Psun_T000011523.NT.trim.NT.macse.trim.filter,Psun_T000011523,ScmyWZ3_3742_HRSCAF_3828,115469839,115481512,-1103.622907,5.59854,0.78789,0.19125,0.02086,0.00000,1.00000,0.00000,0.00000,1.00000,8.08445
Psun_T000011425.NT.trim.NT.macse.trim.filter,Psun_T000011425,ScmyWZ3_3742_HRSCAF_3828,98708777,98758381,-4294.244542,3.57839,0.89939,0.00000,0.10061,0.20504,1.00000,0.79245,0.20504,1.00000,2.79706
Psun_T000011410.NT.trim.NT.macse.trim.filter,Psun_T000011410,ScmyWZ3_3742_HRSCAF_3828,91514253,91541668,-4178.810546,3.40355,0.22569,0.00000,0.77431,0.18210,1.00000,0.00000,0.18210,1.00000,0.04483
Psun_T000011522.NT.trim.NT.macse.trim.filter,Psun_T000011522,ScmyWZ3_3742_HRSCAF_3828,115460148,115464961,-1638.642533,3.87388,0.91182,0.00000,0.08818,0.24815,1.00000,1.08451,0.24815,1.00000,5.13173
Psun_T000011527.NT.trim.NT.macse.trim.filter,Psun_T000011527,ScmyWZ3_3742_HRSCAF_3828,115827825,115902236,-1921.362188,3.79716,0.96639,0.00000,0.03361,0.00000,1.00000,0.35141,0.00000,1.00000,2.99749
Psun_T000011450.NT.trim.NT.macse.trim.filter,Psun_T000011450,ScmyWZ3_3742_HRSCAF_3828,102004203,102019901,-3908.762202,2.50917,0.87953,0.11677,0.00371,0.11580,1.00000,24.04667,0.11580,1.00000,41.42957
Psun_T000011549.NT.trim.NT.macse.trim.filter,Psun_T000011549,ScmyWZ3_3742_HRSCAF_3828,116414908,116427915,-554.066409,0.72678,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011528.NT.trim.NT.macse.trim.filter,Psun_T000011528,ScmyWZ3_3742_HRSCAF_3828,115909371,115922711,-1624.118525,4.02302,0.07508,0.00000,0.92492,0.03246,1.00000,0.03207,0.03246,1.00000,0.03331
Psun_T000011542.NT.trim.NT.macse.trim.filter,Psun_T000011542,ScmyWZ3_3742_HRSCAF_3828,116263648,116269430,-1387.023929,3.51301,0.87293,0.06482,0.06225,0.11749,1.00000,4.00518,0.11749,1.00000,0.00000
Psun_T000011546.NT.trim.NT.macse.trim.filter,Psun_T000011546,ScmyWZ3_3742_HRSCAF_3828,116329474,116332383,-1757.764394,3.71279,0.47260,0.24423,0.28317,0.00000,1.00000,1.10098,0.00000,1.00000,0.00000
Psun_T000011568.NT.trim.NT.macse.trim.filter,Psun_T000011568,ScmyWZ3_3742_HRSCAF_3828,116803163,116805059,-871.090223,6.81658,0.52719,0.00000,0.47281,0.16480,1.00000,0.18516,0.16480,1.00000,0.00000
Psun_T000010088.NT.trim.NT.macse.trim.filter,Psun_T000010088,ScmyWZ3_3985_HRSCAF_4074,187117610,187224716,-12106.726110,2.74165,0.00001,0.12059,0.87940,0.00000,1.00000,0.00000,0.00000,1.00000,0.09197
Psun_T000011541.NT.trim.NT.macse.trim.filter,Psun_T000011541,ScmyWZ3_3742_HRSCAF_3828,116248563,116256732,-1476.227025,5.80343,0.00871,0.00000,0.99129,0.06003,1.00000,0.06186,0.06003,1.00000,0.05745
Psun_T000011550.NT.trim.NT.macse.trim.filter,Psun_T000011550,ScmyWZ3_3742_HRSCAF_3828,116429924,116440848,-785.120970,2.49590,1.00000,0.00000,0.00000,0.08222,1.00000,0.00000,0.08222,1.00000,3.11479
Psun_T000011520.NT.trim.NT.macse.trim.filter,Psun_T000011520,ScmyWZ3_3742_HRSCAF_3828,115394111,115411575,-2871.188182,2.86650,0.67546,0.02323,0.30131,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011584.NT.trim.NT.macse.trim.filter,Psun_T000011584,ScmyWZ3_3742_HRSCAF_3828,117356869,117363633,-474.012845,8.15911,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011583.NT.trim.NT.macse.trim.filter,Psun_T000011583,ScmyWZ3_3742_HRSCAF_3828,117330633,117334248,-726.014645,5.86119,0.88847,0.00000,0.11153,0.23553,1.00000,8.19834,0.23553,1.00000,0.29612
Psun_T000011566.NT.trim.NT.macse.trim.filter,Psun_T000011566,ScmyWZ3_3742_HRSCAF_3828,116796138,116800325,-1031.708280,5.03777,0.51018,0.00000,0.48982,0.03911,1.00000,0.00000,0.03911,1.00000,0.10992
Psun_T000011504.NT.trim.NT.macse.trim.filter,Psun_T000011504,ScmyWZ3_3742_HRSCAF_3828,112165760,112228401,-3587.776995,2.88613,0.95605,0.00000,0.04395,0.00630,1.00000,5.28948,0.00630,1.00000,0.00000
Psun_T000010983.NT.trim.NT.macse.trim.filter,Psun_T000010983,ScmyWZ3_3742_HRSCAF_3828,51520188,51606135,-9039.042309,3.38019,0.66766,0.10970,0.22264,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011460.NT.trim.NT.macse.trim.filter,Psun_T000011460,ScmyWZ3_3742_HRSCAF_3828,103178563,103223971,-4305.165272,3.86435,0.94544,0.00628,0.04828,0.10421,1.00000,0.00000,0.10421,1.00000,3.11174
Psun_T000011582.NT.trim.NT.macse.trim.filter,Psun_T000011582,ScmyWZ3_3742_HRSCAF_3828,117320802,117329636,-2274.835609,2.40982,0.71092,0.22903,0.06006,0.00000,1.00000,2.27428,0.00000,1.00000,0.00000
Psun_T000011597.NT.trim.NT.macse.trim.filter,Psun_T000011597,ScmyWZ3_3742_HRSCAF_3828,117846698,117847298,-1272.998715,3.62376,0.42433,0.26850,0.30717,0.00000,1.00000,2.23992,0.00000,1.00000,0.00000
Psun_T000011530.NT.trim.NT.macse.trim.filter,Psun_T000011530,ScmyWZ3_3742_HRSCAF_3828,115978278,115994400,-2149.974894,4.70119,0.00001,0.09653,0.90347,0.00000,1.00000,0.00000,0.00000,1.00000,0.03127
Psun_T000011563.NT.trim.NT.macse.trim.filter,Psun_T000011563,ScmyWZ3_3742_HRSCAF_3828,116779200,116787385,-1263.933589,2.91849,0.31634,0.00000,0.68366,0.58297,1.00000,0.33915,0.58297,1.00000,0.00000
Psun_T000011227.NT.trim.NT.macse.trim.filter,Psun_T000011227,ScmyWZ3_3742_HRSCAF_3828,74337555,74350369,-9168.428797,4.28599,0.51294,0.00000,0.48706,0.18901,1.00000,0.96587,0.18901,1.00000,1.39819
Psun_T000011525.NT.trim.NT.macse.trim.filter,Psun_T000011525,ScmyWZ3_3742_HRSCAF_3828,115669720,115701739,-2632.777942,3.83055,0.00000,0.15938,0.84062,0.00000,1.00000,0.18612,0.00000,1.00000,0.00000
Psun_T000011557.NT.trim.NT.macse.trim.filter,Psun_T000011557,ScmyWZ3_3742_HRSCAF_3828,116695445,116705226,-2219.031163,4.14496,0.73604,0.17329,0.09067,0.00741,1.00000,2.37003,0.00741,1.00000,0.00000
Psun_T000011471.NT.trim.NT.macse.trim.filter,Psun_T000011471,ScmyWZ3_3742_HRSCAF_3828,104186092,104209708,-4837.160289,3.99394,0.54265,0.40969,0.04767,0.03570,1.00000,0.00000,0.03570,1.00000,2.08163
Psun_T000011610.NT.trim.NT.macse.trim.filter,Psun_T000011610,ScmyWZ3_3742_HRSCAF_3828,118197815,118225217,-773.803625,4.00619,0.00000,0.00000,1.00000,0.00000,1.00000,0.11959,0.00000,1.00000,0.00000
Psun_T000011449.NT.trim.NT.macse.trim.filter,Psun_T000011449,ScmyWZ3_3742_HRSCAF_3828,101967541,102001425,-5655.553931,3.57402,0.42846,0.21825,0.35329,0.13854,1.00000,0.00000,0.13854,1.00000,0.35067
Psun_T000011607.NT.trim.NT.macse.trim.filter,Psun_T000011607,ScmyWZ3_3742_HRSCAF_3828,118109515,118116065,-659.373768,4.67808,0.29615,0.00000,0.70385,0.14829,1.00000,0.18307,0.14829,1.00000,0.00000
Psun_T000011311.NT.trim.NT.macse.trim.filter,Psun_T000011311,ScmyWZ3_3742_HRSCAF_3828,77842764,77874513,-6765.967249,5.19254,0.94240,0.04942,0.00818,0.14259,1.00000,71.58854,0.14259,1.00000,0.00000
Psun_T000011605.NT.trim.NT.macse.trim.filter,Psun_T000011605,ScmyWZ3_3742_HRSCAF_3828,117967898,118000402,-2051.809208,1.67464,0.92923,0.00000,0.07077,0.01248,1.00000,3.78684,0.01248,1.00000,0.43210
Psun_T000011596.NT.trim.NT.macse.trim.filter,Psun_T000011596,ScmyWZ3_3742_HRSCAF_3828,117839915,117843091,-933.791568,2.80991,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011572.NT.trim.NT.macse.trim.filter,Psun_T000011572,ScmyWZ3_3742_HRSCAF_3828,116843804,116850624,-3402.723624,3.94666,0.99503,0.00000,0.00497,0.04341,1.00000,8.75188,0.04341,1.00000,0.00000
Psun_T000011008.NT.trim.NT.macse.trim.filter,Psun_T000011008,ScmyWZ3_3742_HRSCAF_3828,56775573,56860189,-9610.465794,2.97010,0.98563,0.00000,0.01437,0.06299,1.00000,39.31413,0.06299,1.00000,0.00000
Psun_T000011559.NT.trim.NT.macse.trim.filter,Psun_T000011559,ScmyWZ3_3742_HRSCAF_3828,116714048,116722080,-2836.843651,3.46135,0.80638,0.16380,0.02982,0.01317,1.00000,6.06222,0.01317,1.00000,0.00000
Psun_T000011575.NT.trim.NT.macse.trim.filter,Psun_T000011575,ScmyWZ3_3742_HRSCAF_3828,116941466,116965221,-4202.666596,5.18772,0.50940,0.00000,0.49060,0.00000,1.00000,0.85968,0.00000,1.00000,1.11647
Psun_T000011608.NT.trim.NT.macse.trim.filter,Psun_T000011608,ScmyWZ3_3742_HRSCAF_3828,118119409,118152527,-1584.470353,4.81775,0.00002,0.00000,0.99998,0.00000,1.00000,0.01049,0.00000,1.00000,0.00000
Psun_T000011612.NT.trim.NT.macse.trim.filter,Psun_T000011612,ScmyWZ3_3742_HRSCAF_3828,118525942,118568089,-1704.853932,4.33234,0.72172,0.26582,0.01245,0.07284,1.00000,28.30401,0.07284,1.00000,0.00000
Psun_T000011624.NT.trim.NT.macse.trim.filter,Psun_T000011624,ScmyWZ3_3742_HRSCAF_3828,119759317,119770116,-1046.504213,3.01514,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.09101
Psun_T000011632.NT.trim.NT.macse.trim.filter,Psun_T000011632,ScmyWZ3_3742_HRSCAF_3828,120016167,120030099,-755.535349,6.13582,0.94040,0.00000,0.05960,0.00000,1.00000,3.43900,0.00000,1.00000,1.84916
Psun_T000011637.NT.trim.NT.macse.trim.filter,Psun_T000011637,ScmyWZ3_3742_HRSCAF_3828,120211401,120247382,-1014.487468,2.70715,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011392.NT.trim.NT.macse.trim.filter,Psun_T000011392,ScmyWZ3_3742_HRSCAF_3828,89026713,89084893,-6720.252222,4.61698,0.88407,0.00000,0.11593,0.00000,1.00000,0.66714,0.00000,1.00000,0.38875
Psun_T000011631.NT.trim.NT.macse.trim.filter,Psun_T000011631,ScmyWZ3_3742_HRSCAF_3828,119901897,119914098,-1480.955744,2.63775,0.38547,0.00000,0.61453,0.61624,1.00000,0.38457,0.61624,1.00000,0.00000
Psun_T000011616.NT.trim.NT.macse.trim.filter,Psun_T000011616,ScmyWZ3_3742_HRSCAF_3828,118899630,118916256,-2166.250415,2.67064,0.81086,0.10212,0.08702,0.16360,1.00000,2.56053,0.16360,1.00000,0.00000
Psun_T000011644.NT.trim.NT.macse.trim.filter,Psun_T000011644,ScmyWZ3_3742_HRSCAF_3828,120662924,120669387,-799.421270,3.22475,0.92293,0.00000,0.07707,0.00000,1.00000,0.56840,0.00000,1.00000,1.94491
Psun_T000011555.NT.trim.NT.macse.trim.filter,Psun_T000011555,ScmyWZ3_3742_HRSCAF_3828,116679223,116691877,-4707.117284,3.57493,0.38919,0.00000,0.61081,0.31254,1.00000,0.00000,0.31254,1.00000,0.00302
Psun_T000011669.NT.trim.NT.macse.trim.filter,Psun_T000011669,ScmyWZ3_3742_HRSCAF_3828,122784020,122792339,-770.351522,2.71164,0.77459,0.00000,0.22541,0.05740,1.00000,2.85725,0.05740,1.00000,0.00000
Psun_T000011645.NT.trim.NT.macse.trim.filter,Psun_T000011645,ScmyWZ3_3742_HRSCAF_3828,120677854,120695947,-1025.182865,3.51926,0.93647,0.00000,0.06353,0.00000,1.00000,0.90633,0.00000,1.00000,7.55609
Psun_T000011682.NT.trim.NT.macse.trim.filter,Psun_T000011682,ScmyWZ3_3742_HRSCAF_3828,124268924,124276833,-475.386879,13.25853,0.96712,0.00000,0.03288,0.00000,1.00000,0.00000,0.00000,1.00000,44.83769
Psun_T000011601.NT.trim.NT.macse.trim.filter,Psun_T000011601,ScmyWZ3_3742_HRSCAF_3828,117892095,117919587,-3537.662580,4.48794,0.90716,0.06525,0.02759,0.14505,1.00000,163.09798,0.14505,1.00000,0.91106
Psun_T000011671.NT.trim.NT.macse.trim.filter,Psun_T000011671,ScmyWZ3_3742_HRSCAF_3828,122900727,122923086,-825.718893,3.79497,0.00000,0.02165,0.97835,0.00000,1.00000,0.10503,0.00000,1.00000,0.00000
Psun_T000011620.NT.trim.NT.macse.trim.filter,Psun_T000011620,ScmyWZ3_3742_HRSCAF_3828,119008464,119029951,-2441.486664,4.46199,0.69565,0.00000,0.30435,0.01365,1.00000,0.20139,0.01365,1.00000,0.74073
Psun_T000011639.NT.trim.NT.macse.trim.filter,Psun_T000011639,ScmyWZ3_3742_HRSCAF_3828,120349641,120380344,-1657.936785,2.89161,0.00001,0.00000,0.99999,0.00000,1.00000,0.04781,0.00000,1.00000,0.00000
Psun_T000011692.NT.trim.NT.macse.trim.filter,Psun_T000011692,ScmyWZ3_3742_HRSCAF_3828,124792812,124800440,-1014.128610,5.92999,0.40602,0.52941,0.06457,0.00000,1.00000,26.64869,0.00000,1.00000,2.14711
Psun_T000011486.NT.trim.NT.macse.trim.filter,Psun_T000011486,ScmyWZ3_3742_HRSCAF_3828,105553101,105615421,-5689.073150,3.27935,0.68057,0.03487,0.28457,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011686.NT.trim.NT.macse.trim.filter,Psun_T000011686,ScmyWZ3_3742_HRSCAF_3828,124567278,124572777,-1260.214419,2.80278,0.81463,0.17335,0.01202,0.31514,1.00000,3.91922,0.31514,1.00000,16.74664
Psun_T000011445.NT.trim.NT.macse.trim.filter,Psun_T000011445,ScmyWZ3_3742_HRSCAF_3828,101822625,101870459,-6180.982931,3.52582,0.98064,0.00000,0.01936,0.02862,1.00000,6.70595,0.02862,1.00000,0.00000
Psun_T000011421.NT.trim.NT.macse.trim.filter,Psun_T000011421,ScmyWZ3_3742_HRSCAF_3828,95194381,95203726,-5718.852534,3.63605,0.96456,0.00688,0.02856,0.00816,1.00000,1.66644,0.00816,1.00000,0.00000
Psun_T000011678.NT.trim.NT.macse.trim.filter,Psun_T000011678,ScmyWZ3_3742_HRSCAF_3828,123903446,123913334,-2149.524109,4.60637,0.69473,0.02548,0.27978,0.05267,1.00000,0.11655,0.05267,1.00000,0.00000
Psun_T000011695.NT.trim.NT.macse.trim.filter,Psun_T000011695,ScmyWZ3_3742_HRSCAF_3828,126580537,126654052,-1545.164482,2.83779,0.00004,0.00000,0.99996,0.00000,1.00000,0.00000,0.00000,1.00000,0.02443
Psun_T000011677.NT.trim.NT.macse.trim.filter,Psun_T000011677,ScmyWZ3_3742_HRSCAF_3828,123802677,123811526,-2619.848293,2.81864,0.43377,0.00000,0.56623,0.02307,1.00000,0.00000,0.02307,1.00000,0.04706
Psun_T000011716.NT.trim.NT.macse.trim.filter,Psun_T000011716,ScmyWZ3_3742_HRSCAF_3828,130818552,130850789,-1324.236287,4.99401,0.00000,0.11277,0.88723,0.00000,1.00000,0.15687,0.00000,1.00000,0.00000
Psun_T000011696.NT.trim.NT.macse.trim.filter,Psun_T000011696,ScmyWZ3_3742_HRSCAF_3828,126777951,126795550,-1158.103981,2.83174,0.89200,0.00000,0.10800,0.06470,1.00000,1.84104,0.06470,1.00000,0.00000
Psun_T000011228.NT.trim.NT.macse.trim.filter,Psun_T000011228,ScmyWZ3_3742_HRSCAF_3828,74382133,74495559,-8077.670686,3.66233,0.91997,0.06143,0.01859,0.01950,1.00000,61.42722,0.01950,1.00000,0.40434
Psun_T000011681.NT.trim.NT.macse.trim.filter,Psun_T000011681,ScmyWZ3_3742_HRSCAF_3828,124211113,124247028,-3188.464492,3.65493,0.97032,0.00000,0.02968,0.15299,1.00000,2.54015,0.15299,1.00000,5.67555
Psun_T000011721.NT.trim.NT.macse.trim.filter,Psun_T000011721,ScmyWZ3_3742_HRSCAF_3828,131112614,131118201,-667.797426,1.87089,0.89480,0.00000,0.10520,0.06102,1.00000,5.23439,0.06102,1.00000,0.00000
Psun_T000011603.NT.trim.NT.macse.trim.filter,Psun_T000011603,ScmyWZ3_3742_HRSCAF_3828,117932051,117953391,-4950.772143,3.92129,0.57415,0.00000,0.42585,0.00000,1.00000,2.35672,0.00000,1.00000,1.14357
Psun_T000011723.NT.trim.NT.macse.trim.filter,Psun_T000011723,ScmyWZ3_3742_HRSCAF_3828,131153022,131158438,-1622.795560,2.92103,0.78753,0.13000,0.08247,0.03489,1.00000,8.99681,0.03489,1.00000,0.00245
Psun_T000011697.NT.trim.NT.macse.trim.filter,Psun_T000011697,ScmyWZ3_3742_HRSCAF_3828,126798230,126843821,-2378.544339,3.59846,0.60915,0.35797,0.03288,0.02743,1.00000,58.58499,0.02743,1.00000,0.83595
Psun_T000011722.NT.trim.NT.macse.trim.filter,Psun_T000011722,ScmyWZ3_3742_HRSCAF_3828,131122616,131128294,-840.011297,4.94445,0.98997,0.00000,0.01003,0.09025,1.00000,0.00000,0.09025,1.00000,11.93678
Psun_T000011690.NT.trim.NT.macse.trim.filter,Psun_T000011690,ScmyWZ3_3742_HRSCAF_3828,124750181,124784527,-1771.968565,2.06147,0.00000,0.08469,0.91531,0.00000,1.00000,0.23403,0.00000,1.00000,0.00000
Psun_T000011736.NT.trim.NT.macse.trim.filter,Psun_T000011736,ScmyWZ3_3742_HRSCAF_3828,131837120,131848049,-619.784461,1.49391,0.70499,0.24426,0.05075,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011728.NT.trim.NT.macse.trim.filter,Psun_T000011728,ScmyWZ3_3742_HRSCAF_3828,131383720,131406429,-1255.759423,4.07518,0.93744,0.00000,0.06256,0.00000,1.00000,1.21742,0.00000,1.00000,5.00705
Psun_T000011734.NT.trim.NT.macse.trim.filter,Psun_T000011734,ScmyWZ3_3742_HRSCAF_3828,131742975,131753126,-554.086355,2.01610,0.00000,0.00000,1.00000,0.32291,1.00000,0.10269,0.32291,1.00000,0.02108
Psun_T000011591.NT.trim.NT.macse.trim.filter,Psun_T000011591,ScmyWZ3_3742_HRSCAF_3828,117663914,117714833,-4490.423671,4.38870,0.60336,0.12338,0.27325,0.13960,1.00000,0.56757,0.13960,1.00000,0.00000
Psun_T000011737.NT.trim.NT.macse.trim.filter,Psun_T000011737,ScmyWZ3_3742_HRSCAF_3828,131928253,131935228,-981.609224,4.20874,0.65236,0.00000,0.34764,0.07702,1.00000,0.00000,0.07702,1.00000,0.38330
Psun_T000011585.NT.trim.NT.macse.trim.filter,Psun_T000011585,ScmyWZ3_3742_HRSCAF_3828,117412646,117443475,-5591.039650,3.93765,0.98794,0.00000,0.01206,0.10189,1.00000,20.26258,0.10189,1.00000,0.00000
Psun_T000011729.NT.trim.NT.macse.trim.filter,Psun_T000011729,ScmyWZ3_3742_HRSCAF_3828,131409955,131422564,-1226.844077,3.84322,0.00000,0.07987,0.92013,0.00000,1.00000,0.08026,0.00000,1.00000,0.00000
Psun_T000011739.NT.trim.NT.macse.trim.filter,Psun_T000011739,ScmyWZ3_3742_HRSCAF_3828,132050770,132060365,-2129.121828,7.02786,0.28723,0.00000,0.71277,0.00000,1.00000,0.00000,0.00000,1.00000,0.25900
Psun_T000011747.NT.trim.NT.macse.trim.filter,Psun_T000011747,ScmyWZ3_3742_HRSCAF_3828,132693284,132708481,-1770.056010,3.53461,0.00022,0.01663,0.98315,0.00000,1.00000,0.00000,0.00000,1.00000,0.00900
Psun_T000011685.NT.trim.NT.macse.trim.filter,Psun_T000011685,ScmyWZ3_3742_HRSCAF_3828,124500309,124556655,-2655.830351,2.35517,0.00001,0.00000,0.99999,0.00000,1.00000,0.04819,0.00000,1.00000,0.00000
Psun_T000011664.NT.trim.NT.macse.trim.filter,Psun_T000011664,ScmyWZ3_3742_HRSCAF_3828,121729058,121786288,-4212.570070,1.99273,0.79399,0.01766,0.18835,0.13241,1.00000,0.10916,0.13241,1.00000,0.00000
Psun_T000011720.NT.trim.NT.macse.trim.filter,Psun_T000011720,ScmyWZ3_3742_HRSCAF_3828,131087053,131107770,-2607.800272,3.37874,0.99011,0.00000,0.00989,0.19190,1.00000,9.76959,0.19190,1.00000,0.00000
Psun_T000011611.NT.trim.NT.macse.trim.filter,Psun_T000011611,ScmyWZ3_3742_HRSCAF_3828,118303617,118314167,-5052.935371,4.85997,0.05037,0.00000,0.94963,0.40917,1.00000,0.11686,0.40917,1.00000,0.07596
Psun_T000011748.NT.trim.NT.macse.trim.filter,Psun_T000011748,ScmyWZ3_3742_HRSCAF_3828,132753604,132775214,-1501.054325,4.71452,0.00000,0.03614,0.96386,0.00000,1.00000,0.08246,0.00000,1.00000,0.00797
Psun_T000011786.NT.trim.NT.macse.trim.filter,Psun_T000011786,ScmyWZ3_3742_HRSCAF_3828,133990019,133995596,-465.692307,3.06124,0.71702,0.00000,0.28298,0.09539,1.00000,0.15024,0.09539,1.00000,0.00000
Psun_T000011730.NT.trim.NT.macse.trim.filter,Psun_T000011730,ScmyWZ3_3742_HRSCAF_3828,131526029,131574567,-2180.625724,2.67412,0.94296,0.03090,0.02613,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011758.NT.trim.NT.macse.trim.filter,Psun_T000011758,ScmyWZ3_3742_HRSCAF_3828,132996416,133002525,-1424.420631,2.66115,0.94535,0.00000,0.05465,0.07008,1.00000,8.27371,0.07008,1.00000,0.37585
Psun_T000011787.NT.trim.NT.macse.trim.filter,Psun_T000011787,ScmyWZ3_3742_HRSCAF_3828,134003088,134018929,-718.652487,4.40217,0.92669,0.00000,0.07331,0.13663,1.00000,5.17594,0.13663,1.00000,0.00000
Psun_T000011743.NT.trim.NT.macse.trim.filter,Psun_T000011743,ScmyWZ3_3742_HRSCAF_3828,132384056,132402858,-1754.373213,5.23179,0.00001,0.00000,0.99999,0.03428,1.00000,0.02058,0.03428,1.00000,0.00691
Psun_T000011793.NT.trim.NT.macse.trim.filter,Psun_T000011793,ScmyWZ3_3742_HRSCAF_3828,134277233,134288575,-862.817276,5.05907,0.74819,0.00000,0.25181,0.20360,1.00000,5.34449,0.20360,1.00000,0.31471
Psun_T000011759.NT.trim.NT.macse.trim.filter,Psun_T000011759,ScmyWZ3_3742_HRSCAF_3828,133079445,133101731,-2149.183293,2.53608,0.95196,0.04152,0.00652,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000011635.NT.trim.NT.macse.trim.filter,Psun_T000011635,ScmyWZ3_3742_HRSCAF_3828,120045601,120084113,-4407.266521,4.53691,0.97147,0.00000,0.02853,0.01253,1.00000,2.12938,0.01253,1.00000,0.44529
Psun_T000011540.NT.trim.NT.macse.trim.filter,Psun_T000011540,ScmyWZ3_3742_HRSCAF_3828,116224304,116241695,-6606.646837,3.74615,0.91937,0.06842,0.01221,0.00889,1.00000,0.00000,0.00889,1.00000,3.86533
Psun_T000011771.NT.trim.NT.macse.trim.filter,Psun_T000011771,ScmyWZ3_3742_HRSCAF_3828,133484616,133511511,-2189.820716,3.56946,0.93479,0.01834,0.04687,0.09418,1.00000,19.31476,0.09418,1.00000,0.00000
Psun_T000011773.NT.trim.NT.macse.trim.filter,Psun_T000011773,ScmyWZ3_3742_HRSCAF_3828,133556257,133595289,-2553.922009,4.69932,0.00000,0.00000,1.00000,1.00000,1.00000,0.28994,1.00000,1.00000,0.20331
Psun_T000011790.NT.trim.NT.macse.trim.filter,Psun_T000011790,ScmyWZ3_3742_HRSCAF_3828,134244461,134268881,-1200.138028,8.18933,0.91963,0.00000,0.08037,0.00000,1.00000,3.94205,0.00000,1.00000,2.46738
Psun_T000011757.NT.trim.NT.macse.trim.filter,Psun_T000011757,ScmyWZ3_3742_HRSCAF_3828,132988728,132994257,-2917.842338,4.23462,0.00000,0.00000,1.00000,0.15040,1.00000,0.00000,0.15040,1.00000,0.13971
Psun_T000011768.NT.trim.NT.macse.trim.filter,Psun_T000011768,ScmyWZ3_3742_HRSCAF_3828,133379596,133397171,-3486.966326,3.92225,0.56779,0.24033,0.19188,0.00000,1.00000,0.00000,0.00000,1.00000,0.49206
