# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/mus-4spec-cmc/ -m cmc -d ../../data/mm10-genes.tab -o ../../paml/mus-4spec-cmc.csv
# Runtime:        11/17/2020 18:10:59
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/mus-4spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/mm10-genes.tab
# Output file:           ../../paml/mus-4spec-cmc.csv
# ----------------
# 11.17.2020 | 18:10:59 Reading metadata file: ../../data/mm10-genes.tab
# Features read:         55421
# ----------------
# 11.17.2020 | 18:11:00 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
ENSMUSG00000031070-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031070,7,145300828,145309557,-1800.580255,4.54192,0.33021,0.02812,0.64168,0.09350,1.00000,0.00000,0.09350,1.00000,0.01611
ENSMUSG00000020097-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000020097,10,61098642,61147703,-1064.123724,3.02416,0.27188,0.00000,0.72812,0.62358,1.00000,0.00000,0.62358,1.00000,0.01688
ENSMUSG00000017588-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000017588,11,99345565,99351104,-2365.569774,2.62378,0.91435,0.04664,0.03901,0.00000,1.00000,0.42204,0.00000,1.00000,0.00000
ENSMUSG00000021140-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000021140,12,81860023,82000924,-12451.653192,3.57295,0.82808,0.00000,0.17192,0.00000,1.00000,0.00000,0.00000,1.00000,0.50964
ENSMUSG00000029151-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029151,5,31086106,31108237,-1782.200113,5.78592,0.00000,0.10204,0.89796,0.00000,1.00000,0.10607,0.00000,1.00000,0.00000
ENSMUSG00000063594-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000063594,7,16891786,16895436,-312.149278,2.06041,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000031552-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031552,8,24602246,24674755,-4359.577620,3.87041,0.60005,0.00003,0.39991,0.04993,1.00000,82.04698,0.04993,1.00000,0.80726
ENSMUSG00000039099-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039099,7,79743163,79785950,-4040.873968,3.31488,0.63793,0.29209,0.06998,0.00000,1.00000,999.00000,0.00000,1.00000,0.76898
ENSMUSG00000051207-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000051207,7,145314835,145324086,-1968.528711,5.00897,0.75056,0.00000,0.24944,0.04166,1.00000,385.07224,0.04166,1.00000,0.83132
ENSMUSG00000041949-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041949,8,106683068,106851439,-6112.976631,4.38091,0.64941,0.00000,0.35059,0.00000,1.00000,0.88838,0.00000,1.00000,0.79773
ENSMUSG00000030681-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000030681,7,126986860,127014621,-4595.580580,3.50471,0.93132,0.03090,0.03778,0.00000,1.00000,2.46640,0.00000,1.00000,0.00000
ENSMUSG00000014074-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000014074,16,32277459,32301434,-2034.263542,2.47774,0.55888,0.05783,0.38329,0.13324,1.00000,0.00000,0.13324,1.00000,0.28240
ENSMUSG00000028599-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028599,4,145213463,145246870,-2644.488351,4.19105,0.00002,0.23118,0.76881,0.13004,1.00000,0.23246,0.13004,1.00000,0.03872
ENSMUSG00000027339-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027339,2,131989415,132030258,-1675.481211,5.86355,0.93162,0.05805,0.01033,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000055373-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000055373,4,25609332,25800244,-1778.353932,3.25034,0.07159,0.00000,0.92841,0.66669,1.00000,3.66975,0.66669,1.00000,0.00000
ENSMUSG00000029513-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029513,5,116013586,116024508,-1430.558900,2.21904,0.00000,0.00000,1.00000,0.11567,1.00000,13.41739,0.11567,1.00000,0.02515
ENSMUSG00000078302-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000078302,13,98354242,98359305,-2447.681689,6.55060,0.00000,0.03161,0.96839,0.03493,1.00000,0.04314,0.03493,1.00000,0.03570
ENSMUSG00000024914-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024914,19,5422805,5424979,-1106.227049,3.85542,0.84846,0.00004,0.15150,0.00000,1.00000,0.00000,0.00000,1.00000,0.88411
ENSMUSG00000035770-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000035770,8,104417680,104443047,-2533.706229,2.71825,1.00000,0.00000,0.00000,0.03434,1.00000,0.86217,0.03434,1.00000,0.00000
ENSMUSG00000015968-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000015968,14,30039939,30491455,-10760.630301,3.48113,0.86502,0.00002,0.13496,0.00280,1.00000,0.01957,0.00280,1.00000,0.26890
ENSMUSG00000036052-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000036052,4,42949814,42959425,-1826.172656,7.75593,0.99308,0.00000,0.00692,0.00000,1.00000,38.92000,0.00000,1.00000,0.00000
ENSMUSG00000050343-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000050343,11,50966530,50973113,-1716.928841,4.45132,0.67016,0.23194,0.09789,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000068697-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000068697,14,20649107,20656540,-1613.412656,4.16130,0.00004,0.06516,0.93479,0.00000,1.00000,0.00000,0.00000,1.00000,0.00946
ENSMUSG00000046280-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000046280,3,89831370,89858834,-2548.464497,5.34964,0.00000,0.00000,1.00000,0.45121,1.00000,3.30175,0.45121,1.00000,0.09995
ENSMUSG00000038412-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038412,9,121848563,121858362,-474.555446,2.34846,0.99995,0.00000,0.00005,0.05169,1.00000,0.00000,0.05169,1.00000,0.00000
ENSMUSG00000022848-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022848,16,35694062,35769356,-2539.767366,4.45291,0.00000,0.03296,0.96703,0.00000,1.00000,0.02523,0.00000,1.00000,0.00000
ENSMUSG00000026726-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026726,2,13276338,13491813,-21480.612154,3.29414,0.87193,0.05515,0.07292,0.12442,1.00000,3.10484,0.12442,1.00000,1.27442
ENSMUSG00000029759-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029759,6,5220852,5256286,-2024.129954,2.17750,0.00014,0.09838,0.90147,0.06814,1.00000,0.09950,0.06814,1.00000,0.05225
ENSMUSG00000053600-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000053600,17,32965814,32979233,-2964.263466,3.25338,0.92978,0.02367,0.04655,0.07842,1.00000,1.09446,0.07842,1.00000,0.00000
ENSMUSG00000030208-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000030208,6,135362545,135383173,-926.202993,5.87504,0.91496,0.00000,0.08504,0.01743,1.00000,4.22648,0.01743,1.00000,2.02676
ENSMUSG00000038702-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038702,1,111858702,111864918,-6035.291391,3.56432,0.47161,0.00000,0.52839,0.29440,1.00000,0.06191,0.29440,1.00000,0.00000
ENSMUSG00000043017-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000043017,7,16906490,16910905,-1280.789881,4.47101,0.71272,0.24802,0.03927,0.00000,1.00000,999.00000,0.00000,1.00000,0.00000
ENSMUSG00000002289-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000002289,17,33773750,33781830,-2032.342269,6.84280,0.00000,0.00000,1.00000,0.14563,1.00000,0.03464,0.14563,1.00000,0.16822
ENSMUSG00000024366-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024366,18,34689898,34720387,-2179.398627,4.74443,0.00000,0.00000,1.00000,0.19106,1.00000,4.08479,0.19106,1.00000,0.14760
ENSMUSG00000024456-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024456,18,37843601,37935476,-6516.889406,3.03515,0.79689,0.12341,0.07970,0.00000,1.00000,0.86807,0.00000,1.00000,0.00000
ENSMUSG00000031497-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031497,8,10006467,10039072,-1197.959876,3.03836,0.37494,0.00000,0.62506,0.14966,1.00000,0.16789,0.14966,1.00000,0.12446
ENSMUSG00000071359-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000071359,10,22703879,22731938,-876.292718,3.50698,0.99739,0.00000,0.00261,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000027947-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027947,3,89864059,89913196,-2707.827230,3.82331,0.86618,0.08277,0.05105,0.23517,1.00000,1.15631,0.23517,1.00000,0.23517
ENSMUSG00000054793-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000054793,7,24482023,24504539,-1811.343149,4.58977,1.00000,0.00000,0.00000,0.01110,1.00000,0.00000,0.01110,1.00000,5.44618
ENSMUSG00000041261-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041261,4,8143362,8239041,-1507.843755,2.39553,0.00000,0.00000,1.00000,0.05248,1.00000,999.00000,0.05248,1.00000,0.00913
ENSMUSG00000024621-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024621,18,61100598,61132149,-5701.769954,4.78582,0.65833,0.21342,0.12825,0.04803,1.00000,0.08756,0.04803,1.00000,0.00000
ENSMUSG00000051113-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000051113,7,44496581,44501486,-1078.032296,2.50630,0.58766,0.13286,0.27948,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000044700-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000044700,4,149715375,149738044,-3325.296268,3.91272,0.93714,0.00000,0.06286,0.10836,1.00000,0.15264,0.10836,1.00000,1.66873
ENSMUSG00000059854-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000059854,8,110266977,110610253,-29277.485445,3.44275,0.88223,0.10104,0.01673,0.05643,1.00000,999.00000,0.05643,1.00000,0.17960
ENSMUSG00000018189-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000018189,1,143777272,143807466,-741.280845,3.51873,0.93405,0.00000,0.06595,0.00000,1.00000,0.00000,0.00000,1.00000,5.67981
ENSMUSG00000028749-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028749,4,138750533,138757626,-1158.702881,4.86401,0.79497,0.15886,0.04617,0.00527,1.00000,0.00000,0.00527,1.00000,0.98398
ENSMUSG00000062638-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062638,17,34377132,34386028,-2485.679264,4.07895,0.56949,0.40356,0.02695,0.03953,1.00000,0.00000,0.03953,1.00000,24.86760
ENSMUSG00000034748-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034748,10,81621785,81627797,-1731.931954,3.48937,0.17069,0.00000,0.82931,0.30827,1.00000,0.06844,0.30827,1.00000,0.00000
ENSMUSG00000079235-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000079235,9,121797627,121839461,-3271.498156,3.16353,0.12537,0.07939,0.79524,0.17460,1.00000,0.00000,0.17460,1.00000,0.10219
ENSMUSG00000026662-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026662,2,4881564,4910557,-1973.609782,4.13395,0.00000,0.00000,1.00000,0.00000,1.00000,879.76805,0.00000,1.00000,0.00000
ENSMUSG00000039771-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039771,5,136116631,136122947,-602.201375,3.71674,0.92709,0.00000,0.07291,0.00000,1.00000,0.00000,0.00000,1.00000,23.44115
ENSMUSG00000062794-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062794,9,22247430,22259895,-2664.870622,4.05703,0.00000,0.27012,0.72988,0.58997,1.00000,0.17200,0.58997,1.00000,0.05352
ENSMUSG00000038838-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038838,17,35655634,35667592,-5738.221004,6.41206,0.00001,0.15431,0.84568,0.00153,1.00000,0.01919,0.00153,1.00000,0.06342
ENSMUSG00000056268-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000056268,1,138963435,139178960,-3683.095133,2.28621,0.15190,0.00000,0.84810,0.46818,1.00000,0.03757,0.46818,1.00000,0.00000
ENSMUSG00000033488-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000033488,1,157458577,157492638,-1189.701925,4.48588,0.81932,0.00000,0.18068,0.00000,1.00000,1.08810,0.00000,1.00000,1.80479
ENSMUSG00000061952-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000061952,11,50981967,50986593,-1445.639213,4.49772,1.00000,0.00000,0.00000,0.09685,1.00000,2.11636,0.09685,1.00000,0.00000
ENSMUSG00000015850-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000015850,3,95676201,95687917,-5486.703074,4.77678,0.25413,0.00000,0.74587,0.82709,1.00000,0.00000,0.82709,1.00000,0.00000
ENSMUSG00000057246-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000057246,17,34398820,34460734,-1419.390586,2.00637,0.56691,0.29327,0.13982,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000039361-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039361,7,90130213,90213465,-3032.853997,3.68104,0.00001,0.00000,0.99999,0.04568,1.00000,62.02382,0.04568,1.00000,0.04603
ENSMUSG00000019756-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000019756,13,27573922,27582171,-469.834665,3.30171,0.82542,0.00000,0.17458,0.24899,1.00000,1.54238,0.24899,1.00000,0.00000
ENSMUSG00000020583-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000020583,12,8947929,8972028,-2632.056540,4.41734,0.76297,0.14308,0.09395,0.01868,1.00000,1.39842,0.01868,1.00000,0.10278
ENSMUSG00000039903-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039903,16,90826719,90905109,-2088.490156,5.24964,0.19450,0.00000,0.80550,0.42069,1.00000,999.00000,0.42069,1.00000,0.00000
ENSMUSG00000044534-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000044534,9,121898355,121911074,-2155.478388,5.18941,0.80646,0.11353,0.08001,0.07743,1.00000,0.00000,0.07743,1.00000,3.52987
ENSMUSG00000037490-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000037490,10,22645011,22704285,-3489.255513,3.40858,0.65266,0.05382,0.29351,0.07291,1.00000,999.00000,0.07291,1.00000,0.00000
ENSMUSG00000026854-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026854,2,30982279,31023586,-4563.700390,4.01771,0.28633,0.00000,0.71367,0.17102,1.00000,1.35152,0.17102,1.00000,0.00000
ENSMUSG00000031089-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031089,X,21714896,21742355,-3302.767518,2.52175,0.00000,0.11297,0.88703,0.00000,1.00000,0.00000,0.00000,1.00000,0.05175
ENSMUSG00000001521-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000001521,6,128321161,128355851,-2486.727685,3.96904,0.96640,0.00000,0.03360,0.04733,1.00000,0.00000,0.04733,1.00000,1.69654
ENSMUSG00000060962-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000060962,7,30763756,30781063,-2735.869153,5.15427,0.90999,0.04234,0.04767,0.24655,1.00000,14.13686,0.24655,1.00000,0.00000
ENSMUSG00000050445-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000050445,9,121914356,121916305,-3002.303125,4.53915,0.77927,0.13416,0.08657,0.01292,1.00000,0.31939,0.01292,1.00000,2.99524
ENSMUSG00000023176-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000023176,16,30256378,30267499,-3072.500636,7.73214,0.76506,0.07161,0.16333,0.05641,1.00000,2.46992,0.05641,1.00000,0.65298
ENSMUSG00000022849-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022849,16,35770375,35828477,-2586.042463,3.28278,0.81333,0.15970,0.02698,0.02731,1.00000,999.00000,0.02731,1.00000,0.00000
ENSMUSG00000022248-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022248,15,10486018,10499063,-1142.249312,3.36451,0.28910,0.00000,0.71090,0.44915,1.00000,0.00000,0.44915,1.00000,0.00000
ENSMUSG00000024424-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024424,18,12599896,12738863,-2874.402552,2.77709,0.93866,0.00000,0.06134,0.03860,1.00000,0.29938,0.03860,1.00000,1.18121
ENSMUSG00000029703-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029703,5,136122772,136136074,-2243.810883,3.42677,0.83471,0.09039,0.07489,0.04138,1.00000,0.00000,0.04138,1.00000,1.36691
ENSMUSG00000069132-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000069132,2,23321246,23401973,-1515.532400,3.57807,0.65106,0.31251,0.03643,0.00000,1.00000,764.26733,0.00000,1.00000,0.00000
ENSMUSG00000018347-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000018347,11,65807175,65829239,-2987.867899,2.84009,0.00000,0.23734,0.76266,0.00000,1.00000,0.00000,0.00000,1.00000,0.14044
ENSMUSG00000060918-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000060918,11,51003596,51009676,-1587.181809,4.02062,0.00003,0.08581,0.91416,0.10554,1.00000,0.10437,0.10554,1.00000,0.12392
ENSMUSG00000048668-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000048668,6,128357000,128362911,-1414.625082,4.04924,0.36257,0.28182,0.35561,0.11839,1.00000,0.18227,0.11839,1.00000,0.00000
ENSMUSG00000026254-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026254,1,87213914,87240488,-1149.735026,5.83676,0.95862,0.00000,0.04138,0.00000,1.00000,6.17528,0.00000,1.00000,0.86491
ENSMUSG00000022228-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022228,13,21442180,21453730,-2485.088482,3.50420,0.94165,0.00000,0.05835,0.17841,1.00000,0.00000,0.17841,1.00000,5.30499
ENSMUSG00000019370-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000019370,7,16915379,16924114,-684.170726,3.80765,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000027131-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027131,2,112363011,112368027,-862.217834,3.20650,0.95137,0.01581,0.03281,0.00000,1.00000,2.23947,0.00000,1.00000,0.00000
ENSMUSG00000000295-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000000295,10,31313383,31328204,-1083.904037,4.12666,0.81884,0.13380,0.04736,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000064264-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000064264,7,24507006,24515682,-940.044239,4.36434,1.00000,0.00000,0.00000,0.08322,1.00000,10.76719,0.08322,1.00000,0.07297
ENSMUSG00000036019-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000036019,10,105187663,105574451,-4373.215646,2.54670,0.99231,0.00000,0.00769,0.05064,1.00000,999.00000,0.05064,1.00000,0.80075
ENSMUSG00000038233-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038233,9,121950988,121980209,-3282.562132,4.38876,0.71121,0.14980,0.13899,0.10019,1.00000,0.44893,0.10019,1.00000,2.78577
ENSMUSG00000028451-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028451,4,42969604,42983640,-997.204700,7.36703,0.85393,0.08407,0.06199,0.37466,1.00000,0.00000,0.37466,1.00000,8.50115
ENSMUSG00000024622-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024622,18,61131277,61177050,-5353.805590,3.34198,0.00012,0.06882,0.93105,0.04414,1.00000,0.00000,0.04414,1.00000,0.07630
ENSMUSG00000071656-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000071656,19,8850768,8853909,-1337.242620,6.19238,0.71268,0.10237,0.18495,0.00000,1.00000,4.09095,0.00000,1.00000,1.03537
ENSMUSG00000052316-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000052316,16,30269302,30283256,-3270.354193,4.87789,0.73155,0.16965,0.09880,0.05313,1.00000,1.23179,0.05313,1.00000,0.05311
ENSMUSG00000026347-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026347,1,127486546,127679548,-1431.314977,4.78638,0.00000,0.00000,1.00000,0.98264,1.00000,0.48266,0.98264,1.00000,0.07578
ENSMUSG00000047298-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000047298,19,27322588,27337179,-2973.729242,3.74118,0.21780,0.00000,0.78220,0.44144,1.00000,0.00000,0.44144,1.00000,0.00000
ENSMUSG00000028452-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028452,4,42979963,43000507,-3743.941621,2.71422,0.00000,0.00000,1.00000,0.00000,1.00000,2.84731,0.00000,1.00000,0.00000
ENSMUSG00000067430-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000067430,17,33016863,33033402,-2632.081027,2.93342,0.96533,0.00750,0.02716,0.06932,1.00000,999.00000,0.06932,1.00000,0.00000
ENSMUSG00000025997-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000025997,1,69531214,69687245,-2461.090614,1.78979,0.00000,0.00000,1.00000,0.25839,1.00000,999.00000,0.25839,1.00000,0.04820
ENSMUSG00000027132-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027132,2,112379211,112414240,-1501.191195,4.33748,0.61200,0.00000,0.38800,0.34607,1.00000,0.00000,0.34607,1.00000,0.00000
ENSMUSG00000028478-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028478,4,44004452,44032846,-1127.699931,3.30782,0.92941,0.02220,0.04840,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000033768-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000033768,19,6418731,6544169,-8047.942887,6.87626,0.00000,0.00701,0.99299,0.00000,1.00000,18.06348,0.00000,1.00000,0.00000
ENSMUSG00000063704-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000063704,15,75993769,75999154,-2939.201975,3.89456,0.97875,0.00000,0.02125,0.13271,1.00000,5.48298,0.13271,1.00000,0.18394
ENSMUSG00000025503-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000025503,7,141392199,141402968,-1750.799353,6.10048,1.00000,0.00000,0.00000,0.04413,1.00000,1.37405,0.04413,1.00000,0.15290
ENSMUSG00000034738-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034738,2,69135800,69189330,-2663.023696,1.99403,0.53879,0.00000,0.46121,0.00000,1.00000,0.35564,0.00000,1.00000,0.26989
ENSMUSG00000026478-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026478,1,153218922,153332786,-8315.855031,3.78074,0.00000,0.00887,0.99113,0.05854,1.00000,0.00000,0.05854,1.00000,0.03829
ENSMUSG00000059486-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000059486,6,56777524,56797813,-3060.977356,3.38820,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.02982
ENSMUSG00000079625-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000079625,16,32400506,32408227,-1142.343195,4.04055,0.38119,0.12951,0.48930,0.18109,1.00000,999.00000,0.18109,1.00000,0.00000
ENSMUSG00000041202-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041202,4,138775735,138782046,-812.481848,2.86916,0.84006,0.10539,0.05454,0.00000,1.00000,0.00000,0.00000,1.00000,6.60304
ENSMUSG00000066235-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000066235,9,121981606,121997110,-2854.124681,6.42695,0.97465,0.00000,0.02535,0.00000,1.00000,1.01034,0.00000,1.00000,0.57396
ENSMUSG00000029781-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029781,6,56832059,56879358,-2923.063562,4.01013,1.00000,0.00000,0.00000,0.06365,1.00000,0.00000,0.06365,1.00000,1.42921
ENSMUSG00000040520-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000040520,4,26324506,26346891,-2603.733779,2.47358,0.67640,0.00000,0.32360,0.00000,1.00000,999.00000,0.00000,1.00000,0.43948
ENSMUSG00000043865-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000043865,6,23969161,23970060,-1620.292424,4.05840,0.90599,0.00000,0.09401,0.16182,1.00000,3.14464,0.16182,1.00000,0.29356
ENSMUSG00000027079-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027079,2,84722104,84727350,-2100.087003,3.53856,1.00000,0.00000,0.00000,0.00474,1.00000,2.94277,0.00474,1.00000,0.05626
ENSMUSG00000028982-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028982,4,149744036,149774277,-1687.609952,6.25634,0.73272,0.00000,0.26728,0.00000,1.00000,0.23405,0.00000,1.00000,0.42642
ENSMUSG00000062209-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062209,1,68032186,69108059,-6190.278800,2.07933,0.24477,0.00000,0.75523,0.01145,1.00000,33.26386,0.01145,1.00000,0.00000
ENSMUSG00000061650-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000061650,11,59948206,59962205,-709.644592,2.13588,0.17469,0.00000,0.82531,0.05704,1.00000,4.44977,0.05704,1.00000,0.05722
ENSMUSG00000054362-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000054362,4,106590909,106617241,-1978.538280,1.89429,0.20874,0.00000,0.79126,0.90273,1.00000,0.18741,0.90273,1.00000,0.00000
ENSMUSG00000028927-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028927,4,140906344,140952586,-3071.766857,5.25052,0.75810,0.05128,0.19062,0.00438,1.00000,1.35974,0.00438,1.00000,0.00065
ENSMUSG00000001750-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000001750,19,3896050,3907133,-4410.921741,3.91980,0.91134,0.06963,0.01903,0.02442,1.00000,8.32541,0.02442,1.00000,0.62298
ENSMUSG00000021569-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000021569,13,73911347,73937784,-2206.738917,4.23834,0.45553,0.08342,0.46105,0.00524,1.00000,0.96422,0.00524,1.00000,0.00000
ENSMUSG00000053617-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000053617,19,47260174,47464401,-5998.645871,5.64757,0.98502,0.00000,0.01498,0.04043,1.00000,178.66355,0.04043,1.00000,3.77435
ENSMUSG00000078566-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000078566,7,138890836,138909519,-903.794280,2.10542,1.00000,0.00000,0.00000,0.02498,1.00000,2.41834,0.02498,1.00000,0.00000
ENSMUSG00000011832-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000011832,8,4166567,4211257,-2537.852427,1.75018,0.92525,0.06596,0.00879,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
