scaff,chrome,gene.len
ScmyWZ3_3985_HRSCAF_4074,3,6246.0
ScmyWZ3_3985_HRSCAF_4074,3,643.0
ScmyWZ3_3985_HRSCAF_4074,3,1245.0
ScmyWZ3_3985_HRSCAF_4074,3,30924.0
ScmyWZ3_3985_HRSCAF_4074,3,901.0
ScmyWZ3_3985_HRSCAF_4074,3,70830.0
ScmyWZ3_3985_HRSCAF_4074,3,3667.0
ScmyWZ3_3985_HRSCAF_4074,3,11987.0
ScmyWZ3_3985_HRSCAF_4074,3,3032.0
ScmyWZ3_3985_HRSCAF_4074,3,36042.0
ScmyWZ3_3985_HRSCAF_4074,3,2088.0
ScmyWZ3_3985_HRSCAF_4074,3,32871.0
ScmyWZ3_3985_HRSCAF_4074,3,8671.0
ScmyWZ3_3985_HRSCAF_4074,3,6825.0
ScmyWZ3_3985_HRSCAF_4074,3,15011.0
ScmyWZ3_3985_HRSCAF_4074,3,13040.0
ScmyWZ3_3985_HRSCAF_4074,3,20725.0
ScmyWZ3_3985_HRSCAF_4074,3,80319.0
ScmyWZ3_3985_HRSCAF_4074,3,32043.0
ScmyWZ3_3985_HRSCAF_4074,3,8050.0
ScmyWZ3_3985_HRSCAF_4074,3,5445.0
ScmyWZ3_3985_HRSCAF_4074,3,23411.0
ScmyWZ3_3985_HRSCAF_4074,3,10088.0
ScmyWZ3_3985_HRSCAF_4074,3,12996.0
ScmyWZ3_3985_HRSCAF_4074,3,13168.0
ScmyWZ3_3985_HRSCAF_4074,3,58152.0
ScmyWZ3_3985_HRSCAF_4074,3,9315.0
ScmyWZ3_3985_HRSCAF_4074,3,2389.0
ScmyWZ3_3985_HRSCAF_4074,3,3999.0
ScmyWZ3_3985_HRSCAF_4074,3,6191.0
ScmyWZ3_3985_HRSCAF_4074,3,5834.0
ScmyWZ3_3985_HRSCAF_4074,3,2530.0
ScmyWZ3_3985_HRSCAF_4074,3,14772.0
ScmyWZ3_3985_HRSCAF_4074,3,20305.0
ScmyWZ3_3985_HRSCAF_4074,3,1865.0
ScmyWZ3_3985_HRSCAF_4074,3,12306.0
ScmyWZ3_3985_HRSCAF_4074,3,4658.0
ScmyWZ3_3985_HRSCAF_4074,3,461.0
ScmyWZ3_3985_HRSCAF_4074,3,23226.0
ScmyWZ3_3985_HRSCAF_4074,3,1876.0
ScmyWZ3_3985_HRSCAF_4074,3,2594.0
ScmyWZ3_3985_HRSCAF_4074,3,974.0
ScmyWZ3_3985_HRSCAF_4074,3,3756.0
ScmyWZ3_3985_HRSCAF_4074,3,8257.0
ScmyWZ3_3985_HRSCAF_4074,3,34972.0
ScmyWZ3_3985_HRSCAF_4074,3,21903.0
ScmyWZ3_3985_HRSCAF_4074,3,9995.0
ScmyWZ3_3985_HRSCAF_4074,3,4623.0
ScmyWZ3_3985_HRSCAF_4074,3,11031.0
ScmyWZ3_3985_HRSCAF_4074,3,14953.0
ScmyWZ3_3985_HRSCAF_4074,3,4637.0
ScmyWZ3_3985_HRSCAF_4074,3,9729.0
ScmyWZ3_3985_HRSCAF_4074,3,5390.0
ScmyWZ3_3985_HRSCAF_4074,3,13216.0
ScmyWZ3_3985_HRSCAF_4074,3,18705.0
ScmyWZ3_3985_HRSCAF_4074,3,12419.0
ScmyWZ3_3985_HRSCAF_4074,3,9228.0
ScmyWZ3_3985_HRSCAF_4074,3,8435.0
ScmyWZ3_3985_HRSCAF_4074,3,2011.0
ScmyWZ3_3985_HRSCAF_4074,3,3657.0
ScmyWZ3_3985_HRSCAF_4074,3,11586.0
ScmyWZ3_3985_HRSCAF_4074,3,22786.0
ScmyWZ3_3985_HRSCAF_4074,3,15213.0
ScmyWZ3_3985_HRSCAF_4074,3,1252.0
ScmyWZ3_3985_HRSCAF_4074,3,589.0
ScmyWZ3_3985_HRSCAF_4074,3,4909.0
ScmyWZ3_3985_HRSCAF_4074,3,21666.0
ScmyWZ3_3985_HRSCAF_4074,3,2278.0
ScmyWZ3_3985_HRSCAF_4074,3,15964.0
ScmyWZ3_3985_HRSCAF_4074,3,11572.0
ScmyWZ3_3985_HRSCAF_4074,3,37973.0
ScmyWZ3_3985_HRSCAF_4074,3,3973.0
ScmyWZ3_3985_HRSCAF_4074,3,2525.0
ScmyWZ3_3985_HRSCAF_4074,3,48866.0
ScmyWZ3_3985_HRSCAF_4074,3,7366.0
ScmyWZ3_3985_HRSCAF_4074,3,2335.0
ScmyWZ3_3985_HRSCAF_4074,3,30657.0
ScmyWZ3_3985_HRSCAF_4074,3,41214.0
ScmyWZ3_3985_HRSCAF_4074,3,26607.0
ScmyWZ3_3985_HRSCAF_4074,3,48718.0
ScmyWZ3_3985_HRSCAF_4074,3,2656.0
ScmyWZ3_3985_HRSCAF_4074,3,16978.0
ScmyWZ3_3985_HRSCAF_4074,3,18441.0
ScmyWZ3_3985_HRSCAF_4074,3,329.0
ScmyWZ3_3985_HRSCAF_4074,3,1375.0
ScmyWZ3_3985_HRSCAF_4074,3,1561.0
ScmyWZ3_3985_HRSCAF_4074,3,620.0
ScmyWZ3_3985_HRSCAF_4074,3,20546.0
ScmyWZ3_3985_HRSCAF_4074,3,20754.0
ScmyWZ3_3985_HRSCAF_4074,3,6066.0
ScmyWZ3_3985_HRSCAF_4074,3,7193.0
ScmyWZ3_3985_HRSCAF_4074,3,9486.0
ScmyWZ3_3985_HRSCAF_4074,3,2852.0
ScmyWZ3_3985_HRSCAF_4074,3,376.0
ScmyWZ3_3985_HRSCAF_4074,3,5563.0
ScmyWZ3_3985_HRSCAF_4074,3,29735.0
ScmyWZ3_3985_HRSCAF_4074,3,12631.0
ScmyWZ3_3985_HRSCAF_4074,3,31166.0
ScmyWZ3_3985_HRSCAF_4074,3,20431.0
ScmyWZ3_3985_HRSCAF_4074,3,26581.0
ScmyWZ3_3985_HRSCAF_4074,3,3482.0
ScmyWZ3_3985_HRSCAF_4074,3,1231.0
ScmyWZ3_3985_HRSCAF_4074,3,13657.0
ScmyWZ3_3985_HRSCAF_4074,3,4300.0
ScmyWZ3_3985_HRSCAF_4074,3,18825.0
ScmyWZ3_3985_HRSCAF_4074,3,7622.0
ScmyWZ3_3985_HRSCAF_4074,3,2116.0
ScmyWZ3_3985_HRSCAF_4074,3,12209.0
ScmyWZ3_3985_HRSCAF_4074,3,20849.0
ScmyWZ3_3985_HRSCAF_4074,3,42690.0
ScmyWZ3_3985_HRSCAF_4074,3,16694.0
ScmyWZ3_3985_HRSCAF_4074,3,8704.0
ScmyWZ3_3985_HRSCAF_4074,3,289.0
ScmyWZ3_3985_HRSCAF_4074,3,11553.0
ScmyWZ3_3985_HRSCAF_4074,3,14578.0
ScmyWZ3_3985_HRSCAF_4074,3,24793.0
ScmyWZ3_3985_HRSCAF_4074,3,2995.0
ScmyWZ3_3985_HRSCAF_4074,3,10726.0
ScmyWZ3_3985_HRSCAF_4074,3,18230.0
ScmyWZ3_3985_HRSCAF_4074,3,8074.0
ScmyWZ3_3985_HRSCAF_4074,3,5253.0
ScmyWZ3_3985_HRSCAF_4074,3,1272.0
ScmyWZ3_3985_HRSCAF_4074,3,27445.0
ScmyWZ3_3985_HRSCAF_4074,3,6260.0
ScmyWZ3_3985_HRSCAF_4074,3,80251.0
ScmyWZ3_3985_HRSCAF_4074,3,4473.0
ScmyWZ3_3985_HRSCAF_4074,3,2128.0
ScmyWZ3_3985_HRSCAF_4074,3,8792.0
ScmyWZ3_3985_HRSCAF_4074,3,9772.0
ScmyWZ3_3985_HRSCAF_4074,3,3856.0
ScmyWZ3_3985_HRSCAF_4074,3,2451.0
ScmyWZ3_3985_HRSCAF_4074,3,25691.0
ScmyWZ3_3985_HRSCAF_4074,3,1370.0
ScmyWZ3_3985_HRSCAF_4074,3,22225.0
ScmyWZ3_3985_HRSCAF_4074,3,43964.0
ScmyWZ3_3985_HRSCAF_4074,3,17947.0
ScmyWZ3_3985_HRSCAF_4074,3,24257.0
ScmyWZ3_3985_HRSCAF_4074,3,2873.0
ScmyWZ3_3985_HRSCAF_4074,3,368.0
ScmyWZ3_3985_HRSCAF_4074,3,6341.0
ScmyWZ3_3985_HRSCAF_4074,3,20223.0
ScmyWZ3_3985_HRSCAF_4074,3,19394.0
ScmyWZ3_3985_HRSCAF_4074,3,11046.0
ScmyWZ3_3985_HRSCAF_4074,3,23097.0
ScmyWZ3_3985_HRSCAF_4074,3,8698.0
ScmyWZ3_3985_HRSCAF_4074,3,6306.0
ScmyWZ3_3985_HRSCAF_4074,3,3527.0
ScmyWZ3_3985_HRSCAF_4074,3,4937.0
ScmyWZ3_3985_HRSCAF_4074,3,5091.0
ScmyWZ3_3985_HRSCAF_4074,3,2566.0
ScmyWZ3_3985_HRSCAF_4074,3,3648.0
ScmyWZ3_3985_HRSCAF_4074,3,2193.0
ScmyWZ3_3985_HRSCAF_4074,3,1491.0
ScmyWZ3_3985_HRSCAF_4074,3,3775.0
ScmyWZ3_3985_HRSCAF_4074,3,9697.0
ScmyWZ3_3985_HRSCAF_4074,3,90664.0
ScmyWZ3_3985_HRSCAF_4074,3,9834.0
ScmyWZ3_3985_HRSCAF_4074,3,12927.0
ScmyWZ3_3985_HRSCAF_4074,3,5625.0
ScmyWZ3_3985_HRSCAF_4074,3,8454.0
ScmyWZ3_3985_HRSCAF_4074,3,2617.0
ScmyWZ3_3985_HRSCAF_4074,3,22782.0
ScmyWZ3_3985_HRSCAF_4074,3,5166.0
ScmyWZ3_3985_HRSCAF_4074,3,31095.0
ScmyWZ3_3985_HRSCAF_4074,3,23949.0
ScmyWZ3_3985_HRSCAF_4074,3,12816.0
ScmyWZ3_3985_HRSCAF_4074,3,14979.0
ScmyWZ3_3985_HRSCAF_4074,3,15065.0
ScmyWZ3_3985_HRSCAF_4074,3,38128.0
ScmyWZ3_3985_HRSCAF_4074,3,14190.0
ScmyWZ3_3985_HRSCAF_4074,3,7800.0
ScmyWZ3_3985_HRSCAF_4074,3,7336.0
ScmyWZ3_3985_HRSCAF_4074,3,3864.0
ScmyWZ3_3985_HRSCAF_4074,3,5146.0
ScmyWZ3_3985_HRSCAF_4074,3,12544.0
ScmyWZ3_3985_HRSCAF_4074,3,5940.0
ScmyWZ3_3985_HRSCAF_4074,3,37958.0
ScmyWZ3_3985_HRSCAF_4074,3,6458.0
ScmyWZ3_3985_HRSCAF_4074,3,7928.0
ScmyWZ3_3985_HRSCAF_4074,3,9449.0
ScmyWZ3_3985_HRSCAF_4074,3,7218.0
ScmyWZ3_3985_HRSCAF_4074,3,10056.0
ScmyWZ3_3985_HRSCAF_4074,3,6148.0
ScmyWZ3_3985_HRSCAF_4074,3,7667.0
ScmyWZ3_3985_HRSCAF_4074,3,6606.0
ScmyWZ3_3985_HRSCAF_4074,3,10653.0
ScmyWZ3_3985_HRSCAF_4074,3,8844.0
ScmyWZ3_3985_HRSCAF_4074,3,1695.0
ScmyWZ3_3985_HRSCAF_4074,3,22589.0
ScmyWZ3_3985_HRSCAF_4074,3,5898.0
ScmyWZ3_3985_HRSCAF_4074,3,3631.0
ScmyWZ3_3985_HRSCAF_4074,3,6545.0
ScmyWZ3_3985_HRSCAF_4074,3,9461.0
ScmyWZ3_3985_HRSCAF_4074,3,21847.0
ScmyWZ3_3985_HRSCAF_4074,3,10079.0
ScmyWZ3_3985_HRSCAF_4074,3,6714.0
ScmyWZ3_3985_HRSCAF_4074,3,26193.0
ScmyWZ3_3985_HRSCAF_4074,3,4404.0
ScmyWZ3_3985_HRSCAF_4074,3,10946.0
ScmyWZ3_3985_HRSCAF_4074,3,9692.0
ScmyWZ3_3985_HRSCAF_4074,3,8520.0
ScmyWZ3_3985_HRSCAF_4074,3,714.0
ScmyWZ3_3985_HRSCAF_4074,3,11805.0
ScmyWZ3_3985_HRSCAF_4074,3,17721.0
ScmyWZ3_3985_HRSCAF_4074,3,878.0
ScmyWZ3_3985_HRSCAF_4074,3,21986.0
ScmyWZ3_3985_HRSCAF_4074,3,18549.0
ScmyWZ3_3985_HRSCAF_4074,3,32087.0
ScmyWZ3_3985_HRSCAF_4074,3,11219.0
ScmyWZ3_3985_HRSCAF_4074,3,14516.0
ScmyWZ3_3985_HRSCAF_4074,3,23351.0
ScmyWZ3_3985_HRSCAF_4074,3,8911.0
ScmyWZ3_3985_HRSCAF_4074,3,11265.0
ScmyWZ3_3985_HRSCAF_4074,3,39779.0
ScmyWZ3_3985_HRSCAF_4074,3,8457.0
ScmyWZ3_3985_HRSCAF_4074,3,38117.0
ScmyWZ3_3985_HRSCAF_4074,3,8503.0
ScmyWZ3_3985_HRSCAF_4074,3,3867.0
ScmyWZ3_3985_HRSCAF_4074,3,1797.0
ScmyWZ3_3985_HRSCAF_4074,3,2256.0
ScmyWZ3_3985_HRSCAF_4074,3,37965.0
ScmyWZ3_3985_HRSCAF_4074,3,14479.0
ScmyWZ3_3985_HRSCAF_4074,3,7794.0
ScmyWZ3_3985_HRSCAF_4074,3,3866.0
ScmyWZ3_3985_HRSCAF_4074,3,76023.0
ScmyWZ3_3985_HRSCAF_4074,3,19504.0
ScmyWZ3_3985_HRSCAF_4074,3,32999.0
ScmyWZ3_3985_HRSCAF_4074,3,6853.0
ScmyWZ3_3985_HRSCAF_4074,3,93809.0
ScmyWZ3_3985_HRSCAF_4074,3,52032.0
ScmyWZ3_3985_HRSCAF_4074,3,8198.0
ScmyWZ3_3985_HRSCAF_4074,3,43516.0
ScmyWZ3_3985_HRSCAF_4074,3,23800.0
ScmyWZ3_3985_HRSCAF_4074,3,10999.0
ScmyWZ3_3985_HRSCAF_4074,3,10222.0
ScmyWZ3_3985_HRSCAF_4074,3,2335.0
ScmyWZ3_3985_HRSCAF_4074,3,3226.0
ScmyWZ3_3985_HRSCAF_4074,3,57860.0
ScmyWZ3_3985_HRSCAF_4074,3,8517.0
ScmyWZ3_3985_HRSCAF_4074,3,6259.0
ScmyWZ3_3985_HRSCAF_4074,3,59573.0
ScmyWZ3_3985_HRSCAF_4074,3,3391.0
ScmyWZ3_3985_HRSCAF_4074,3,620.0
ScmyWZ3_3985_HRSCAF_4074,3,24284.0
ScmyWZ3_3985_HRSCAF_4074,3,2363.0
ScmyWZ3_3985_HRSCAF_4074,3,31176.0
ScmyWZ3_3985_HRSCAF_4074,3,34401.0
ScmyWZ3_3985_HRSCAF_4074,3,14737.0
ScmyWZ3_3985_HRSCAF_4074,3,27771.0
ScmyWZ3_3985_HRSCAF_4074,3,19682.0
ScmyWZ3_3985_HRSCAF_4074,3,6248.0
ScmyWZ3_3985_HRSCAF_4074,3,44348.0
ScmyWZ3_3985_HRSCAF_4074,3,22095.0
ScmyWZ3_3985_HRSCAF_4074,3,28443.0
ScmyWZ3_3985_HRSCAF_4074,3,6042.0
ScmyWZ3_3985_HRSCAF_4074,3,7819.0
ScmyWZ3_3985_HRSCAF_4074,3,12943.0
ScmyWZ3_3985_HRSCAF_4074,3,12397.0
ScmyWZ3_3985_HRSCAF_4074,3,797.0
ScmyWZ3_3985_HRSCAF_4074,3,77291.0
ScmyWZ3_3985_HRSCAF_4074,3,33917.0
ScmyWZ3_3985_HRSCAF_4074,3,18838.0
ScmyWZ3_3985_HRSCAF_4074,3,25533.0
ScmyWZ3_3985_HRSCAF_4074,3,3848.0
ScmyWZ3_3985_HRSCAF_4074,3,3171.0
ScmyWZ3_3985_HRSCAF_4074,3,19834.0
ScmyWZ3_3985_HRSCAF_4074,3,4352.0
ScmyWZ3_3985_HRSCAF_4074,3,12335.0
ScmyWZ3_3985_HRSCAF_4074,3,31830.0
ScmyWZ3_3985_HRSCAF_4074,3,11313.0
ScmyWZ3_3985_HRSCAF_4074,3,9834.0
ScmyWZ3_3985_HRSCAF_4074,3,63919.0
ScmyWZ3_3985_HRSCAF_4074,3,8952.0
ScmyWZ3_3985_HRSCAF_4074,3,9589.0
ScmyWZ3_3985_HRSCAF_4074,3,25383.0
ScmyWZ3_3985_HRSCAF_4074,3,1012.0
ScmyWZ3_3985_HRSCAF_4074,3,33156.0
ScmyWZ3_3985_HRSCAF_4074,3,25109.0
ScmyWZ3_3985_HRSCAF_4074,3,17467.0
ScmyWZ3_3985_HRSCAF_4074,3,7524.0
ScmyWZ3_3985_HRSCAF_4074,3,25702.0
ScmyWZ3_3985_HRSCAF_4074,3,54785.0
ScmyWZ3_3985_HRSCAF_4074,3,19651.0
ScmyWZ3_3985_HRSCAF_4074,3,2293.0
ScmyWZ3_3985_HRSCAF_4074,3,34651.0
ScmyWZ3_3985_HRSCAF_4074,3,5956.0
ScmyWZ3_3985_HRSCAF_4074,3,74664.0
ScmyWZ3_3985_HRSCAF_4074,3,89326.0
ScmyWZ3_3985_HRSCAF_4074,3,65595.0
ScmyWZ3_3985_HRSCAF_4074,3,17457.0
ScmyWZ3_3985_HRSCAF_4074,3,38386.0
ScmyWZ3_3985_HRSCAF_4074,3,9555.0
ScmyWZ3_3985_HRSCAF_4074,3,81478.0
ScmyWZ3_3985_HRSCAF_4074,3,7069.0
ScmyWZ3_3985_HRSCAF_4074,3,5099.0
ScmyWZ3_3985_HRSCAF_4074,3,7792.0
ScmyWZ3_3985_HRSCAF_4074,3,16176.0
ScmyWZ3_3985_HRSCAF_4074,3,41977.0
ScmyWZ3_3985_HRSCAF_4074,3,8746.0
ScmyWZ3_3985_HRSCAF_4074,3,29168.0
ScmyWZ3_3985_HRSCAF_4074,3,30626.0
ScmyWZ3_3985_HRSCAF_4074,3,17476.0
ScmyWZ3_3985_HRSCAF_4074,3,43194.0
ScmyWZ3_3985_HRSCAF_4074,3,1347.0
ScmyWZ3_3985_HRSCAF_4074,3,1751.0
ScmyWZ3_3985_HRSCAF_4074,3,6134.0
ScmyWZ3_3985_HRSCAF_4074,3,54098.0
ScmyWZ3_3985_HRSCAF_4074,3,44301.0
ScmyWZ3_3985_HRSCAF_4074,3,23104.0
ScmyWZ3_3985_HRSCAF_4074,3,36709.0
ScmyWZ3_3985_HRSCAF_4074,3,15417.0
ScmyWZ3_3985_HRSCAF_4074,3,17377.0
ScmyWZ3_3985_HRSCAF_4074,3,9339.0
ScmyWZ3_3985_HRSCAF_4074,3,31877.0
ScmyWZ3_3985_HRSCAF_4074,3,67009.0
ScmyWZ3_3985_HRSCAF_4074,3,27044.0
ScmyWZ3_3985_HRSCAF_4074,3,13358.0
ScmyWZ3_3985_HRSCAF_4074,3,24102.0
ScmyWZ3_3985_HRSCAF_4074,3,11569.0
ScmyWZ3_3985_HRSCAF_4074,3,5822.0
ScmyWZ3_3985_HRSCAF_4074,3,45903.0
ScmyWZ3_3985_HRSCAF_4074,3,67088.0
ScmyWZ3_3985_HRSCAF_4074,3,13502.0
ScmyWZ3_3985_HRSCAF_4074,3,19481.0
ScmyWZ3_3985_HRSCAF_4074,3,10405.0
ScmyWZ3_3985_HRSCAF_4074,3,13612.0
ScmyWZ3_3985_HRSCAF_4074,3,31314.0
ScmyWZ3_3985_HRSCAF_4074,3,440.0
ScmyWZ3_3985_HRSCAF_4074,3,1915.0
ScmyWZ3_3985_HRSCAF_4074,3,6393.0
ScmyWZ3_3985_HRSCAF_4074,3,21308.0
ScmyWZ3_3985_HRSCAF_4074,3,1008.0
ScmyWZ3_3985_HRSCAF_4074,3,7547.0
ScmyWZ3_3985_HRSCAF_4074,3,31783.0
ScmyWZ3_3985_HRSCAF_4074,3,4606.0
ScmyWZ3_3985_HRSCAF_4074,3,20717.0
ScmyWZ3_3985_HRSCAF_4074,3,9308.0
ScmyWZ3_3985_HRSCAF_4074,3,15029.0
ScmyWZ3_3985_HRSCAF_4074,3,20164.0
ScmyWZ3_3985_HRSCAF_4074,3,3348.0
ScmyWZ3_3985_HRSCAF_4074,3,3556.0
ScmyWZ3_3985_HRSCAF_4074,3,12010.0
ScmyWZ3_3985_HRSCAF_4074,3,41258.0
ScmyWZ3_3985_HRSCAF_4074,3,2592.0
ScmyWZ3_3985_HRSCAF_4074,3,85815.0
ScmyWZ3_3985_HRSCAF_4074,3,1642.0
ScmyWZ3_3985_HRSCAF_4074,3,23260.0
ScmyWZ3_3985_HRSCAF_4074,3,29275.0
ScmyWZ3_3985_HRSCAF_4074,3,9779.0
ScmyWZ3_3985_HRSCAF_4074,3,4759.0
ScmyWZ3_3985_HRSCAF_4074,3,17360.0
ScmyWZ3_3985_HRSCAF_4074,3,51874.0
ScmyWZ3_3985_HRSCAF_4074,3,16458.0
ScmyWZ3_3985_HRSCAF_4074,3,10300.0
ScmyWZ3_3985_HRSCAF_4074,3,3209.0
ScmyWZ3_3985_HRSCAF_4074,3,572.0
ScmyWZ3_3985_HRSCAF_4074,3,4890.0
ScmyWZ3_3985_HRSCAF_4074,3,31854.0
ScmyWZ3_3985_HRSCAF_4074,3,42678.0
ScmyWZ3_3985_HRSCAF_4074,3,45612.0
ScmyWZ3_3985_HRSCAF_4074,3,37606.0
ScmyWZ3_3985_HRSCAF_4074,3,18811.0
ScmyWZ3_3985_HRSCAF_4074,3,19634.0
ScmyWZ3_3985_HRSCAF_4074,3,16344.0
ScmyWZ3_3985_HRSCAF_4074,3,50609.0
ScmyWZ3_3985_HRSCAF_4074,3,49278.0
ScmyWZ3_3985_HRSCAF_4074,3,18521.0
ScmyWZ3_3985_HRSCAF_4074,3,7461.0
ScmyWZ3_3985_HRSCAF_4074,3,21549.0
ScmyWZ3_3985_HRSCAF_4074,3,31521.0
ScmyWZ3_3985_HRSCAF_4074,3,3868.0
ScmyWZ3_3985_HRSCAF_4074,3,3306.0
ScmyWZ3_3985_HRSCAF_4074,3,38381.0
ScmyWZ3_3985_HRSCAF_4074,3,29111.0
ScmyWZ3_3985_HRSCAF_4074,3,7613.0
ScmyWZ3_3985_HRSCAF_4074,3,5833.0
ScmyWZ3_3985_HRSCAF_4074,3,37453.0
ScmyWZ3_3985_HRSCAF_4074,3,1174.0
ScmyWZ3_3985_HRSCAF_4074,3,653.0
ScmyWZ3_3985_HRSCAF_4074,3,8131.0
ScmyWZ3_3985_HRSCAF_4074,3,8998.0
ScmyWZ3_3985_HRSCAF_4074,3,11243.0
ScmyWZ3_3985_HRSCAF_4074,3,64286.0
ScmyWZ3_3985_HRSCAF_4074,3,677.0
ScmyWZ3_3985_HRSCAF_4074,3,2326.0
ScmyWZ3_3985_HRSCAF_4074,3,7179.0
ScmyWZ3_3985_HRSCAF_4074,3,704.0
ScmyWZ3_3985_HRSCAF_4074,3,668.0
ScmyWZ3_3985_HRSCAF_4074,3,1556.0
ScmyWZ3_3985_HRSCAF_4074,3,2780.0
ScmyWZ3_3985_HRSCAF_4074,3,28405.0
ScmyWZ3_3985_HRSCAF_4074,3,6926.0
ScmyWZ3_3985_HRSCAF_4074,3,1785.0
ScmyWZ3_3985_HRSCAF_4074,3,1007.0
ScmyWZ3_3985_HRSCAF_4074,3,1322.0
ScmyWZ3_3985_HRSCAF_4074,3,10859.0
ScmyWZ3_3985_HRSCAF_4074,3,5145.0
ScmyWZ3_3985_HRSCAF_4074,3,6328.0
ScmyWZ3_3985_HRSCAF_4074,3,3449.0
ScmyWZ3_3985_HRSCAF_4074,3,1810.0
ScmyWZ3_3985_HRSCAF_4074,3,482.0
ScmyWZ3_3985_HRSCAF_4074,3,15161.0
ScmyWZ3_3985_HRSCAF_4074,3,13243.0
ScmyWZ3_3985_HRSCAF_4074,3,10153.0
ScmyWZ3_3985_HRSCAF_4074,3,3711.0
ScmyWZ3_3985_HRSCAF_4074,3,26845.0
ScmyWZ3_3985_HRSCAF_4074,3,25061.0
ScmyWZ3_3985_HRSCAF_4074,3,4562.0
ScmyWZ3_3985_HRSCAF_4074,3,284.0
ScmyWZ3_3985_HRSCAF_4074,3,545.0
ScmyWZ3_3985_HRSCAF_4074,3,52751.0
ScmyWZ3_3985_HRSCAF_4074,3,27430.0
ScmyWZ3_3985_HRSCAF_4074,3,4916.0
ScmyWZ3_3985_HRSCAF_4074,3,22490.0
ScmyWZ3_3985_HRSCAF_4074,3,1382.0
ScmyWZ3_3985_HRSCAF_4074,3,47717.0
ScmyWZ3_3985_HRSCAF_4074,3,7679.0
ScmyWZ3_3985_HRSCAF_4074,3,21502.0
ScmyWZ3_3985_HRSCAF_4074,3,4349.0
ScmyWZ3_3985_HRSCAF_4074,3,762.0
ScmyWZ3_3985_HRSCAF_4074,3,5571.0
ScmyWZ3_3985_HRSCAF_4074,3,801.0
ScmyWZ3_3985_HRSCAF_4074,3,12201.0
ScmyWZ3_3985_HRSCAF_4074,3,28440.0
ScmyWZ3_3985_HRSCAF_4074,3,54937.0
ScmyWZ3_3985_HRSCAF_4074,3,5408.0
ScmyWZ3_3985_HRSCAF_4074,3,26350.0
ScmyWZ3_3985_HRSCAF_4074,3,27443.0
ScmyWZ3_3985_HRSCAF_4074,3,11607.0
ScmyWZ3_3985_HRSCAF_4074,3,6010.0
ScmyWZ3_3985_HRSCAF_4074,3,13497.0
ScmyWZ3_3985_HRSCAF_4074,3,3030.0
ScmyWZ3_3985_HRSCAF_4074,3,4899.0
ScmyWZ3_3985_HRSCAF_4074,3,1426.0
ScmyWZ3_3985_HRSCAF_4074,3,631.0
ScmyWZ3_3985_HRSCAF_4074,3,6546.0
ScmyWZ3_3985_HRSCAF_4074,3,548.0
ScmyWZ3_3985_HRSCAF_4074,3,8441.0
ScmyWZ3_3985_HRSCAF_4074,3,8465.0
ScmyWZ3_3985_HRSCAF_4074,3,1761.0
ScmyWZ3_3985_HRSCAF_4074,3,7500.0
ScmyWZ3_3985_HRSCAF_4074,3,428.0
ScmyWZ3_3985_HRSCAF_4074,3,7755.0
ScmyWZ3_3985_HRSCAF_4074,3,1790.0
ScmyWZ3_3985_HRSCAF_4074,3,2967.0
ScmyWZ3_3985_HRSCAF_4074,3,2535.0
ScmyWZ3_3985_HRSCAF_4074,3,16021.0
ScmyWZ3_3985_HRSCAF_4074,3,4905.0
ScmyWZ3_3985_HRSCAF_4074,3,30665.0
ScmyWZ3_3985_HRSCAF_4074,3,320.0
ScmyWZ3_3985_HRSCAF_4074,3,3289.0
ScmyWZ3_3985_HRSCAF_4074,3,30789.0
ScmyWZ3_3985_HRSCAF_4074,3,9928.0
ScmyWZ3_3985_HRSCAF_4074,3,881.0
ScmyWZ3_3985_HRSCAF_4074,3,10767.0
ScmyWZ3_3985_HRSCAF_4074,3,12129.0
ScmyWZ3_3985_HRSCAF_4074,3,7368.0
ScmyWZ3_3985_HRSCAF_4074,3,14302.0
ScmyWZ3_3985_HRSCAF_4074,3,725.0
ScmyWZ3_3985_HRSCAF_4074,3,2366.0
ScmyWZ3_3985_HRSCAF_4074,3,7559.0
ScmyWZ3_3985_HRSCAF_4074,3,10120.0
ScmyWZ3_3985_HRSCAF_4074,3,7873.0
ScmyWZ3_3985_HRSCAF_4074,3,12435.0
ScmyWZ3_3985_HRSCAF_4074,3,8876.0
ScmyWZ3_3985_HRSCAF_4074,3,21637.0
ScmyWZ3_3985_HRSCAF_4074,3,25534.0
ScmyWZ3_3985_HRSCAF_4074,3,7545.0
ScmyWZ3_3985_HRSCAF_4074,3,1294.0
ScmyWZ3_3985_HRSCAF_4074,3,13715.0
ScmyWZ3_3985_HRSCAF_4074,3,13512.0
ScmyWZ3_3985_HRSCAF_4074,3,4115.0
ScmyWZ3_3985_HRSCAF_4074,3,4959.0
ScmyWZ3_3985_HRSCAF_4074,3,12314.0
ScmyWZ3_3985_HRSCAF_4074,3,47376.0
ScmyWZ3_3985_HRSCAF_4074,3,19391.0
ScmyWZ3_3985_HRSCAF_4074,3,54334.0
ScmyWZ3_3985_HRSCAF_4074,3,66374.0
ScmyWZ3_3985_HRSCAF_4074,3,2431.0
ScmyWZ3_3985_HRSCAF_4074,3,2813.0
ScmyWZ3_3985_HRSCAF_4074,3,20043.0
ScmyWZ3_3985_HRSCAF_4074,3,7569.0
ScmyWZ3_3985_HRSCAF_4074,3,86314.0
