# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i dwarf_hamster_23Oct2018_myWZ3.all.gff -s maker -p Psun -o psun-genes.tab --notranscripts --noexons
# Runtime:        10/29/2020 14:06:52
# ----------------
# Input file:            dwarf_hamster_23Oct2018_myWZ3.all.gff
# Input source:          maker
# Feature ID prefix:     Psun
# Output file:           psun-genes.tab
# --notranscripts set:   Not writing transcript coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 10.29.2020 | 14:06:52 Detecting compression...
# 10.29.2020 | 14:06:52 Reading genes...
# Genes read:            27988
# ----------------
# 10.29.2020 | 14:09:07 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
Psun_G000008268	gene	ScmyWZ3_3985_HRSCAF_4074	42295786	42296489	+	NA	0
Psun_G000008267	gene	ScmyWZ3_3985_HRSCAF_4074	42295098	42295631	+	NA	0
Psun_G000008238	gene	ScmyWZ3_3985_HRSCAF_4074	38735009	38756689	-	NA	0
Psun_G000008239	gene	ScmyWZ3_3985_HRSCAF_4074	38765200	38766242	-	NA	0
Psun_G000008240	gene	ScmyWZ3_3985_HRSCAF_4074	38766435	38783054	-	NA	0
Psun_G000008241	gene	ScmyWZ3_3985_HRSCAF_4074	38800973	38813324	-	NA	0
Psun_G000008242	gene	ScmyWZ3_3985_HRSCAF_4074	38813596	38844481	-	NA	0
Psun_G000008243	gene	ScmyWZ3_3985_HRSCAF_4074	38861441	38862659	-	NA	0
Psun_G000008244	gene	ScmyWZ3_3985_HRSCAF_4074	38863153	38885396	-	NA	0
Psun_G000008278	gene	ScmyWZ3_3985_HRSCAF_4074	43295932	43300706	-	NA	0
Psun_G000008279	gene	ScmyWZ3_3985_HRSCAF_4074	43396532	43396705	+	NA	0
Psun_G000008280	gene	ScmyWZ3_3985_HRSCAF_4074	43398032	43409341	+	NA	0
Psun_G000008281	gene	ScmyWZ3_3985_HRSCAF_4074	43458482	43462208	+	NA	0
Psun_G000008275	gene	ScmyWZ3_3985_HRSCAF_4074	43102966	43103428	+	NA	0
Psun_G000008276	gene	ScmyWZ3_3985_HRSCAF_4074	43103569	43124539	+	NA	0
Psun_G000008273	gene	ScmyWZ3_3985_HRSCAF_4074	43095472	43097104	-	NA	0
Psun_G000008274	gene	ScmyWZ3_3985_HRSCAF_4074	43097184	43103037	-	NA	0
Psun_G000008282	gene	ScmyWZ3_3985_HRSCAF_4074	43542595	43545425	+	NA	0
Psun_G000008283	gene	ScmyWZ3_3985_HRSCAF_4074	43553709	43554032	-	NA	0
Psun_G000008284	gene	ScmyWZ3_3985_HRSCAF_4074	43554163	43554439	-	NA	0
Psun_G000008202	gene	ScmyWZ3_3985_HRSCAF_4074	37123202	37169336	-	NA	0
Psun_G000008204	gene	ScmyWZ3_3985_HRSCAF_4074	37602722	37645813	-	NA	0
Psun_G000008194	gene	ScmyWZ3_3985_HRSCAF_4074	36839534	36879798	+	NA	0
Psun_G000008193	gene	ScmyWZ3_3985_HRSCAF_4074	36748381	36839793	-	NA	0
Psun_G000008264	gene	ScmyWZ3_3985_HRSCAF_4074	42190814	42222350	+	NA	0
Psun_G000008262	gene	ScmyWZ3_3985_HRSCAF_4074	42166946	42171058	-	NA	0
Psun_G000008263	gene	ScmyWZ3_3985_HRSCAF_4074	42171088	42190282	-	NA	0
Psun_G000008265	gene	ScmyWZ3_3985_HRSCAF_4074	42246891	42247762	-	NA	0
Psun_G000008285	gene	ScmyWZ3_3985_HRSCAF_4074	43822969	43824047	-	NA	0
Psun_G000008293	gene	ScmyWZ3_3985_HRSCAF_4074	45133181	45134822	-	NA	0
Psun_G000008294	gene	ScmyWZ3_3985_HRSCAF_4074	45191892	45208147	+	NA	0
Psun_G000008269	gene	ScmyWZ3_3985_HRSCAF_4074	42891240	43034397	+	NA	0
Psun_G000008270	gene	ScmyWZ3_3985_HRSCAF_4074	43042109	43064376	+	NA	0
Psun_G000008271	gene	ScmyWZ3_3985_HRSCAF_4074	43068521	43072320	-	NA	0
Psun_G000008272	gene	ScmyWZ3_3985_HRSCAF_4074	43083568	43083862	+	NA	0
Psun_G000008305	gene	ScmyWZ3_3985_HRSCAF_4074	48417980	48418777	-	NA	0
Psun_G000008306	gene	ScmyWZ3_3985_HRSCAF_4074	48418913	48419259	-	NA	0
Psun_G000008287	gene	ScmyWZ3_3985_HRSCAF_4074	44826062	44830604	+	NA	0
Psun_G000008289	gene	ScmyWZ3_3985_HRSCAF_4074	44940527	44951531	+	NA	0
Psun_G000008288	gene	ScmyWZ3_3985_HRSCAF_4074	44923551	44940650	-	NA	0
Psun_G000008290	gene	ScmyWZ3_3985_HRSCAF_4074	44951256	44959119	-	NA	0
Psun_G000008316	gene	ScmyWZ3_3985_HRSCAF_4074	49843293	49877909	-	NA	0
Psun_G000008317	gene	ScmyWZ3_3985_HRSCAF_4074	49902652	49930526	-	NA	0
Psun_G000008315	gene	ScmyWZ3_3985_HRSCAF_4074	49842291	49843112	-	NA	0
Psun_G000008299	gene	ScmyWZ3_3985_HRSCAF_4074	47889601	47940891	+	NA	0
Psun_G000008300	gene	ScmyWZ3_3985_HRSCAF_4074	47952801	47990629	+	NA	0
Psun_G000008301	gene	ScmyWZ3_3985_HRSCAF_4074	48030911	48067504	+	NA	0
Psun_G000008291	gene	ScmyWZ3_3985_HRSCAF_4074	45010488	45055927	+	NA	0
Psun_G000008292	gene	ScmyWZ3_3985_HRSCAF_4074	45058373	45066698	+	NA	0
Psun_G000008326	gene	ScmyWZ3_3985_HRSCAF_4074	55001033	55033014	-	NA	0
Psun_G000008324	gene	ScmyWZ3_3985_HRSCAF_4074	54471159	54472342	-	NA	0
Psun_G000008327	gene	ScmyWZ3_3985_HRSCAF_4074	55051967	55055297	-	NA	0
Psun_G000008325	gene	ScmyWZ3_3985_HRSCAF_4074	54821417	54821846	-	NA	0
Psun_G000008302	gene	ScmyWZ3_3985_HRSCAF_4074	48123660	48132789	+	NA	0
Psun_G000008303	gene	ScmyWZ3_3985_HRSCAF_4074	48158879	48183232	+	NA	0
Psun_G000008304	gene	ScmyWZ3_3985_HRSCAF_4074	48188154	48195605	+	NA	0
Psun_G000008323	gene	ScmyWZ3_3985_HRSCAF_4074	53148854	53217051	-	NA	0
Psun_G000008322	gene	ScmyWZ3_3985_HRSCAF_4074	53074616	53510960	+	NA	0
Psun_G000008297	gene	ScmyWZ3_3985_HRSCAF_4074	47419086	47564217	-	NA	0
Psun_G000008298	gene	ScmyWZ3_3985_HRSCAF_4074	47578386	47587902	-	NA	0
Psun_G000008286	gene	ScmyWZ3_3985_HRSCAF_4074	43971392	43999330	-	NA	0
Psun_G000008347	gene	ScmyWZ3_3985_HRSCAF_4074	60844631	60902037	+	NA	0
Psun_G000008344	gene	ScmyWZ3_3985_HRSCAF_4074	60720866	60775125	+	NA	0
Psun_G000008345	gene	ScmyWZ3_3985_HRSCAF_4074	60792002	60792375	-	NA	0
Psun_G000008346	gene	ScmyWZ3_3985_HRSCAF_4074	60792646	60792981	-	NA	0
Psun_G000008364	gene	ScmyWZ3_3985_HRSCAF_4074	62487001	62487397	+	NA	0
Psun_G000008353	gene	ScmyWZ3_3985_HRSCAF_4074	61569008	61596039	-	NA	0
Psun_G000008354	gene	ScmyWZ3_3985_HRSCAF_4074	61600674	61613066	-	NA	0
Psun_G000008355	gene	ScmyWZ3_3985_HRSCAF_4074	61613192	61617631	-	NA	0
Psun_G000008356	gene	ScmyWZ3_3985_HRSCAF_4074	61617779	61635472	-	NA	0
Psun_G000008336	gene	ScmyWZ3_3985_HRSCAF_4074	60003636	60021062	+	NA	0
Psun_G000008334	gene	ScmyWZ3_3985_HRSCAF_4074	59898718	59954474	-	NA	0
Psun_G000008335	gene	ScmyWZ3_3985_HRSCAF_4074	59988549	60003436	-	NA	0
Psun_G000008362	gene	ScmyWZ3_3985_HRSCAF_4074	62076209	62109938	-	NA	0
Psun_G000008363	gene	ScmyWZ3_3985_HRSCAF_4074	62125750	62146810	-	NA	0
Psun_G000008295	gene	ScmyWZ3_3985_HRSCAF_4074	45433140	45575948	-	NA	0
Psun_G000008314	gene	ScmyWZ3_3985_HRSCAF_4074	49726722	49741493	+	NA	0
Psun_G000008312	gene	ScmyWZ3_3985_HRSCAF_4074	49676967	49691551	-	NA	0
Psun_G000008313	gene	ScmyWZ3_3985_HRSCAF_4074	49697692	49707430	-	NA	0
Psun_G000008341	gene	ScmyWZ3_3985_HRSCAF_4074	60525530	60538521	-	NA	0
Psun_G000008342	gene	ScmyWZ3_3985_HRSCAF_4074	60550455	60563143	-	NA	0
Psun_G000008340	gene	ScmyWZ3_3985_HRSCAF_4074	60524598	60525276	-	NA	0
Psun_G000008339	gene	ScmyWZ3_3985_HRSCAF_4074	60505333	60507620	-	NA	0
Psun_G000008328	gene	ScmyWZ3_3985_HRSCAF_4074	55988980	56500327	-	NA	0
Psun_G000008329	gene	ScmyWZ3_3985_HRSCAF_4074	56712489	56720576	-	NA	0
Psun_G000008331	gene	ScmyWZ3_3985_HRSCAF_4074	57246820	57247407	+	NA	0
Psun_G000008330	gene	ScmyWZ3_3985_HRSCAF_4074	57132185	57132710	-	NA	0
Psun_G000008383	gene	ScmyWZ3_3985_HRSCAF_4074	64157867	64159392	+	NA	0
Psun_G000008377	gene	ScmyWZ3_3985_HRSCAF_4074	63049103	63077484	-	NA	0
Psun_G000008296	gene	ScmyWZ3_3985_HRSCAF_4074	46232981	47530212	+	NA	0
Psun_G000008378	gene	ScmyWZ3_3985_HRSCAF_4074	63375096	63401104	+	NA	0
Psun_G000008382	gene	ScmyWZ3_3985_HRSCAF_4074	63896513	63917186	+	NA	0
Psun_G000008376	gene	ScmyWZ3_3985_HRSCAF_4074	63045501	63053733	+	NA	0
Psun_G000008402	gene	ScmyWZ3_3985_HRSCAF_4074	66778446	66780863	+	NA	0
Psun_G000008309	gene	ScmyWZ3_3985_HRSCAF_4074	49192755	49201675	+	NA	0
Psun_G000008310	gene	ScmyWZ3_3985_HRSCAF_4074	49201967	49412312	+	NA	0
Psun_G000008308	gene	ScmyWZ3_3985_HRSCAF_4074	48972384	49172974	-	NA	0
Psun_G000008311	gene	ScmyWZ3_3985_HRSCAF_4074	49202039	49412112	-	NA	0
Psun_G000008307	gene	ScmyWZ3_3985_HRSCAF_4074	48971990	48972367	-	NA	0
Psun_G000008398	gene	ScmyWZ3_3985_HRSCAF_4074	66514698	66534336	+	NA	0
Psun_G000008365	gene	ScmyWZ3_3985_HRSCAF_4074	62624663	62659890	+	NA	0
Psun_G000008366	gene	ScmyWZ3_3985_HRSCAF_4074	62673395	62692308	+	NA	0
Psun_G000008367	gene	ScmyWZ3_3985_HRSCAF_4074	62695923	62763866	+	NA	0
Psun_G000008368	gene	ScmyWZ3_3985_HRSCAF_4074	62807090	62832532	+	NA	0
Psun_G000008369	gene	ScmyWZ3_3985_HRSCAF_4074	62854685	62864260	-	NA	0
Psun_G000008370	gene	ScmyWZ3_3985_HRSCAF_4074	62881501	62883624	-	NA	0
Psun_G000008371	gene	ScmyWZ3_3985_HRSCAF_4074	62884874	62886171	-	NA	0
Psun_G000008372	gene	ScmyWZ3_3985_HRSCAF_4074	62924054	62963865	-	NA	0
Psun_G000008406	gene	ScmyWZ3_3985_HRSCAF_4074	67443648	67458901	+	NA	0
Psun_G000008404	gene	ScmyWZ3_3985_HRSCAF_4074	67288164	67310372	-	NA	0
Psun_G000008405	gene	ScmyWZ3_3985_HRSCAF_4074	67382977	67412850	-	NA	0
Psun_G000008337	gene	ScmyWZ3_3985_HRSCAF_4074	60391152	60444047	+	NA	0
Psun_G000008338	gene	ScmyWZ3_3985_HRSCAF_4074	60452213	60464117	-	NA	0
Psun_G000008357	gene	ScmyWZ3_3985_HRSCAF_4074	61899327	61934013	+	NA	0
Psun_G000008358	gene	ScmyWZ3_3985_HRSCAF_4074	61951559	61987789	+	NA	0
Psun_G000008360	gene	ScmyWZ3_3985_HRSCAF_4074	62011387	62024470	+	NA	0
Psun_G000008361	gene	ScmyWZ3_3985_HRSCAF_4074	62030059	62048550	+	NA	0
Psun_G000008359	gene	ScmyWZ3_3985_HRSCAF_4074	62002534	62012745	-	NA	0
Psun_G000008343	gene	ScmyWZ3_3985_HRSCAF_4074	60607495	60719027	-	NA	0
Psun_G000008408	gene	ScmyWZ3_3985_HRSCAF_4074	67922514	67948685	+	NA	0
Psun_G000008409	gene	ScmyWZ3_3985_HRSCAF_4074	67968135	67985166	+	NA	0
Psun_G000008413	gene	ScmyWZ3_3985_HRSCAF_4074	68075883	68084504	+	NA	0
Psun_G000008411	gene	ScmyWZ3_3985_HRSCAF_4074	67986443	67996392	-	NA	0
Psun_G000008412	gene	ScmyWZ3_3985_HRSCAF_4074	68064851	68075411	-	NA	0
Psun_G000008410	gene	ScmyWZ3_3985_HRSCAF_4074	67986152	67986431	-	NA	0
Psun_G000008414	gene	ScmyWZ3_3985_HRSCAF_4074	68088919	68119920	-	NA	0
Psun_G000008332	gene	ScmyWZ3_3985_HRSCAF_4074	59779971	59811375	+	NA	0
Psun_G000008333	gene	ScmyWZ3_3985_HRSCAF_4074	59815922	59867901	+	NA	0
Psun_G000008390	gene	ScmyWZ3_3985_HRSCAF_4074	65255517	65288021	-	NA	0
Psun_G000008391	gene	ScmyWZ3_3985_HRSCAF_4074	65393438	65424243	-	NA	0
Psun_G000008392	gene	ScmyWZ3_3985_HRSCAF_4074	65442857	65465110	-	NA	0
Psun_G000008373	gene	ScmyWZ3_3985_HRSCAF_4074	62976872	63001194	+	NA	0
Psun_G000008375	gene	ScmyWZ3_3985_HRSCAF_4074	63007710	63044336	-	NA	0
Psun_G000008374	gene	ScmyWZ3_3985_HRSCAF_4074	63002159	63006532	-	NA	0
Psun_G000008318	gene	ScmyWZ3_3985_HRSCAF_4074	51162263	51163088	+	NA	0
Psun_G000008319	gene	ScmyWZ3_3985_HRSCAF_4074	51393290	51394378	+	NA	0
Psun_G000008320	gene	ScmyWZ3_3985_HRSCAF_4074	51394421	51395193	+	NA	0
Psun_G000008321	gene	ScmyWZ3_3985_HRSCAF_4074	51412914	51417811	+	NA	0
Psun_G000008418	gene	ScmyWZ3_3985_HRSCAF_4074	69920981	69941256	+	NA	0
Psun_G000008432	gene	ScmyWZ3_3985_HRSCAF_4074	71156312	71157342	+	NA	0
Psun_G000008431	gene	ScmyWZ3_3985_HRSCAF_4074	71155736	71156149	+	NA	0
Psun_G000008384	gene	ScmyWZ3_3985_HRSCAF_4074	64643290	64712675	+	NA	0
Psun_G000008387	gene	ScmyWZ3_3985_HRSCAF_4074	64727025	64763782	-	NA	0
Psun_G000008385	gene	ScmyWZ3_3985_HRSCAF_4074	64718894	64723449	-	NA	0
Psun_G000008386	gene	ScmyWZ3_3985_HRSCAF_4074	64724607	64725796	-	NA	0
Psun_G000008397	gene	ScmyWZ3_3985_HRSCAF_4074	66510544	66515152	-	NA	0
Psun_G000008400	gene	ScmyWZ3_3985_HRSCAF_4074	66650058	66709983	-	NA	0
Psun_G000008401	gene	ScmyWZ3_3985_HRSCAF_4074	66754250	66773940	-	NA	0
Psun_G000008403	gene	ScmyWZ3_3985_HRSCAF_4074	66782403	66827088	-	NA	0
Psun_G000008415	gene	ScmyWZ3_3985_HRSCAF_4074	69563671	69592907	+	NA	0
Psun_G000008434	gene	ScmyWZ3_3985_HRSCAF_4074	72195115	72773688	+	NA	0
Psun_G000008430	gene	ScmyWZ3_3985_HRSCAF_4074	70922588	70945209	-	NA	0
Psun_G000008433	gene	ScmyWZ3_3985_HRSCAF_4074	72193204	72194135	-	NA	0
Psun_G000008388	gene	ScmyWZ3_3985_HRSCAF_4074	65095647	65111922	+	NA	0
Psun_G000008389	gene	ScmyWZ3_3985_HRSCAF_4074	65120580	65191687	-	NA	0
Psun_G000008438	gene	ScmyWZ3_3985_HRSCAF_4074	73622392	73625429	+	NA	0
Psun_G000008439	gene	ScmyWZ3_3985_HRSCAF_4074	73638130	73639308	+	NA	0
Psun_G000008440	gene	ScmyWZ3_3985_HRSCAF_4074	73643565	73646657	+	NA	0
Psun_G000008429	gene	ScmyWZ3_3985_HRSCAF_4074	70838678	70848583	-	NA	0
Psun_G000008445	gene	ScmyWZ3_3985_HRSCAF_4074	74480692	74484104	-	NA	0
Psun_G000008446	gene	ScmyWZ3_3985_HRSCAF_4074	74502544	74507386	-	NA	0
Psun_G000008447	gene	ScmyWZ3_3985_HRSCAF_4074	74748299	75153347	+	NA	0
Psun_G000008416	gene	ScmyWZ3_3985_HRSCAF_4074	69603932	69638767	-	NA	0
Psun_G000008417	gene	ScmyWZ3_3985_HRSCAF_4074	69666002	69706168	-	NA	0
Psun_G000008423	gene	ScmyWZ3_3985_HRSCAF_4074	70237216	70299867	-	NA	0
Psun_G000008422	gene	ScmyWZ3_3985_HRSCAF_4074	70227622	70236383	-	NA	0
Psun_G000008449	gene	ScmyWZ3_3985_HRSCAF_4074	75279445	75281632	-	NA	0
Psun_G000008393	gene	ScmyWZ3_3985_HRSCAF_4074	66397938	66408794	+	NA	0
Psun_G000008394	gene	ScmyWZ3_3985_HRSCAF_4074	66417223	66431059	-	NA	0
Psun_G000008396	gene	ScmyWZ3_3985_HRSCAF_4074	66449365	66467541	-	NA	0
Psun_G000008395	gene	ScmyWZ3_3985_HRSCAF_4074	66442548	66446242	-	NA	0
Psun_G000008452	gene	ScmyWZ3_3985_HRSCAF_4074	75591790	75612250	-	NA	0
Psun_G000008448	gene	ScmyWZ3_3985_HRSCAF_4074	75188372	75190767	+	NA	0
Psun_G000008451	gene	ScmyWZ3_3985_HRSCAF_4074	75541419	75555225	+	NA	0
Psun_G000008450	gene	ScmyWZ3_3985_HRSCAF_4074	75352858	75362297	+	NA	0
Psun_G000008399	gene	ScmyWZ3_3985_HRSCAF_4074	66553695	66638503	+	NA	0
Psun_G000008436	gene	ScmyWZ3_3985_HRSCAF_4074	73491705	73499127	+	NA	0
Psun_G000008437	gene	ScmyWZ3_3985_HRSCAF_4074	73493929	73543972	-	NA	0
Psun_G000008463	gene	ScmyWZ3_3985_HRSCAF_4074	78992133	79006942	-	NA	0
Psun_G000008467	gene	ScmyWZ3_3985_HRSCAF_4074	79725319	79733846	+	NA	0
Psun_G000008466	gene	ScmyWZ3_3985_HRSCAF_4074	79695529	79704676	+	NA	0
Psun_G000008457	gene	ScmyWZ3_3985_HRSCAF_4074	77894116	77907878	+	NA	0
Psun_G000008458	gene	ScmyWZ3_3985_HRSCAF_4074	78111243	78169451	+	NA	0
Psun_G000008459	gene	ScmyWZ3_3985_HRSCAF_4074	78170348	78171210	+	NA	0
Psun_G000008460	gene	ScmyWZ3_3985_HRSCAF_4074	78171876	78410077	+	NA	0
Psun_G000008465	gene	ScmyWZ3_3985_HRSCAF_4074	79027513	79050077	-	NA	0
Psun_G000008464	gene	ScmyWZ3_3985_HRSCAF_4074	79023634	79027466	-	NA	0
Psun_G000008435	gene	ScmyWZ3_3985_HRSCAF_4074	73429586	73458855	+	NA	0
Psun_G000008456	gene	ScmyWZ3_3985_HRSCAF_4074	76166780	76302554	-	NA	0
Psun_G000008419	gene	ScmyWZ3_3985_HRSCAF_4074	70099329	70135809	+	NA	0
Psun_G000008420	gene	ScmyWZ3_3985_HRSCAF_4074	70140455	70159112	-	NA	0
Psun_G000008421	gene	ScmyWZ3_3985_HRSCAF_4074	70159260	70184134	-	NA	0
Psun_G000008489	gene	ScmyWZ3_3985_HRSCAF_4074	80217653	80224452	+	NA	0
Psun_G000008488	gene	ScmyWZ3_3985_HRSCAF_4074	80201640	80211916	-	NA	0
Psun_G000008490	gene	ScmyWZ3_3985_HRSCAF_4074	80224821	80232654	+	NA	0
Psun_G000008426	gene	ScmyWZ3_3985_HRSCAF_4074	70625192	70656610	+	NA	0
Psun_G000008427	gene	ScmyWZ3_3985_HRSCAF_4074	70656689	70678999	+	NA	0
Psun_G000008428	gene	ScmyWZ3_3985_HRSCAF_4074	70662448	70679087	-	NA	0
Psun_G000008478	gene	ScmyWZ3_3985_HRSCAF_4074	80023986	80067051	+	NA	0
Psun_G000008480	gene	ScmyWZ3_3985_HRSCAF_4074	80071643	80081924	+	NA	0
Psun_G000008479	gene	ScmyWZ3_3985_HRSCAF_4074	80068832	80069422	+	NA	0
Psun_G000008481	gene	ScmyWZ3_3985_HRSCAF_4074	80140579	80159038	+	NA	0
Psun_G000008482	gene	ScmyWZ3_3985_HRSCAF_4074	80157311	80157544	-	NA	0
Psun_G000008487	gene	ScmyWZ3_3985_HRSCAF_4074	80162826	80184879	-	NA	0
Psun_G000008484	gene	ScmyWZ3_3985_HRSCAF_4074	80159346	80160684	-	NA	0
Psun_G000008485	gene	ScmyWZ3_3985_HRSCAF_4074	80161104	80161816	-	NA	0
Psun_G000008483	gene	ScmyWZ3_3985_HRSCAF_4074	80158884	80159268	-	NA	0
Psun_G000008486	gene	ScmyWZ3_3985_HRSCAF_4074	80162033	80162381	-	NA	0
Psun_G000008348	gene	ScmyWZ3_3985_HRSCAF_4074	61129608	61250790	+	NA	0
Psun_G000008349	gene	ScmyWZ3_3985_HRSCAF_4074	61250903	61269374	+	NA	0
Psun_G000008350	gene	ScmyWZ3_3985_HRSCAF_4074	61269471	61435856	+	NA	0
Psun_G000008351	gene	ScmyWZ3_3985_HRSCAF_4074	61295828	61316645	-	NA	0
Psun_G000008352	gene	ScmyWZ3_3985_HRSCAF_4074	61351148	61358077	-	NA	0
Psun_G000008468	gene	ScmyWZ3_3985_HRSCAF_4074	79795053	79798049	+	NA	0
Psun_G000008473	gene	ScmyWZ3_3985_HRSCAF_4074	79856327	79857982	+	NA	0
Psun_G000008471	gene	ScmyWZ3_3985_HRSCAF_4074	79812417	79836888	-	NA	0
Psun_G000008472	gene	ScmyWZ3_3985_HRSCAF_4074	79837077	79853973	-	NA	0
Psun_G000008470	gene	ScmyWZ3_3985_HRSCAF_4074	79811357	79812326	-	NA	0
Psun_G000008469	gene	ScmyWZ3_3985_HRSCAF_4074	79798410	79798630	+	NA	0
Psun_G000008517	gene	ScmyWZ3_3985_HRSCAF_4074	81068366	81074466	-	NA	0
Psun_G000008518	gene	ScmyWZ3_3985_HRSCAF_4074	81075097	81079161	-	NA	0
Psun_G000008424	gene	ScmyWZ3_3985_HRSCAF_4074	70465227	70527582	-	NA	0
Psun_G000008425	gene	ScmyWZ3_3985_HRSCAF_4074	70555577	70576127	-	NA	0
Psun_G000008453	gene	ScmyWZ3_3985_HRSCAF_4074	75765600	75794702	+	NA	0
Psun_G000008454	gene	ScmyWZ3_3985_HRSCAF_4074	75795077	75796516	+	NA	0
Psun_G000008455	gene	ScmyWZ3_3985_HRSCAF_4074	75841618	75870648	-	NA	0
Psun_G000008474	gene	ScmyWZ3_3985_HRSCAF_4074	79864829	79874281	-	NA	0
Psun_G000008475	gene	ScmyWZ3_3985_HRSCAF_4074	79879179	79891739	-	NA	0
Psun_G000008476	gene	ScmyWZ3_3985_HRSCAF_4074	79892925	79916216	-	NA	0
Psun_G000008477	gene	ScmyWZ3_3985_HRSCAF_4074	79920624	79938757	-	NA	0
Psun_G000008502	gene	ScmyWZ3_3985_HRSCAF_4074	80477666	80491295	+	NA	0
Psun_G000008503	gene	ScmyWZ3_3985_HRSCAF_4074	80494385	80498359	+	NA	0
Psun_G000008407	gene	ScmyWZ3_3985_HRSCAF_4074	67461259	67474713	+	NA	0
Psun_G000008441	gene	ScmyWZ3_3985_HRSCAF_4074	73649582	74143799	+	NA	0
Psun_G000008442	gene	ScmyWZ3_3985_HRSCAF_4074	74217734	74223820	-	NA	0
Psun_G000008443	gene	ScmyWZ3_3985_HRSCAF_4074	74244293	74247328	-	NA	0
Psun_G000008539	gene	ScmyWZ3_3985_HRSCAF_4074	82553701	82558841	-	NA	0
Psun_G000008528	gene	ScmyWZ3_3985_HRSCAF_4074	81718081	81744606	+	NA	0
Psun_G000008529	gene	ScmyWZ3_3985_HRSCAF_4074	81772806	81780719	-	NA	0
Psun_G000008546	gene	ScmyWZ3_3985_HRSCAF_4074	83325104	83784190	+	NA	0
Psun_G000008513	gene	ScmyWZ3_3985_HRSCAF_4074	80853002	80905344	+	NA	0
Psun_G000008516	gene	ScmyWZ3_3985_HRSCAF_4074	80962980	80973741	+	NA	0
Psun_G000008514	gene	ScmyWZ3_3985_HRSCAF_4074	80925453	80925740	-	NA	0
Psun_G000008515	gene	ScmyWZ3_3985_HRSCAF_4074	80937067	80944474	-	NA	0
Psun_G000008547	gene	ScmyWZ3_3985_HRSCAF_4074	83807508	83808344	+	NA	0
Psun_G000008512	gene	ScmyWZ3_3985_HRSCAF_4074	80678183	80742600	-	NA	0
Psun_G000008511	gene	ScmyWZ3_3985_HRSCAF_4074	80675120	80675415	-	NA	0
Psun_G000008548	gene	ScmyWZ3_3985_HRSCAF_4074	84290530	84316257	+	NA	0
Psun_G000008549	gene	ScmyWZ3_3985_HRSCAF_4074	84354474	84360279	+	NA	0
Psun_G000008544	gene	ScmyWZ3_3985_HRSCAF_4074	83175815	83176978	+	NA	0
Psun_G000008545	gene	ScmyWZ3_3985_HRSCAF_4074	83177023	83183471	+	NA	0
Psun_G000008543	gene	ScmyWZ3_3985_HRSCAF_4074	83160588	83175772	-	NA	0
Psun_G000008498	gene	ScmyWZ3_3985_HRSCAF_4074	80401375	80412719	+	NA	0
Psun_G000008499	gene	ScmyWZ3_3985_HRSCAF_4074	80414363	80431432	-	NA	0
Psun_G000008500	gene	ScmyWZ3_3985_HRSCAF_4074	80442409	80465653	-	NA	0
Psun_G000008501	gene	ScmyWZ3_3985_HRSCAF_4074	80468182	80477726	-	NA	0
Psun_G000008542	gene	ScmyWZ3_3985_HRSCAF_4074	83125835	83138584	-	NA	0
Psun_G000008540	gene	ScmyWZ3_3985_HRSCAF_4074	82674236	82693566	-	NA	0
Psun_G000008541	gene	ScmyWZ3_3985_HRSCAF_4074	82814235	82925920	-	NA	0
Psun_G000008556	gene	ScmyWZ3_3985_HRSCAF_4074	88004019	88020399	-	NA	0
Psun_G000008552	gene	ScmyWZ3_3985_HRSCAF_4074	87152788	87174988	+	NA	0
Psun_G000008553	gene	ScmyWZ3_3985_HRSCAF_4074	87387686	87418284	-	NA	0
Psun_G000008550	gene	ScmyWZ3_3985_HRSCAF_4074	85816340	85817247	+	NA	0
Psun_G000008551	gene	ScmyWZ3_3985_HRSCAF_4074	86694783	86695810	+	NA	0
Psun_G000008531	gene	ScmyWZ3_3985_HRSCAF_4074	81784729	81805563	+	NA	0
Psun_G000008533	gene	ScmyWZ3_3985_HRSCAF_4074	81846310	81857079	+	NA	0
Psun_G000008532	gene	ScmyWZ3_3985_HRSCAF_4074	81805984	81817624	-	NA	0
Psun_G000008530	gene	ScmyWZ3_3985_HRSCAF_4074	81779182	81781040	+	NA	0
Psun_G000008564	gene	ScmyWZ3_3985_HRSCAF_4074	89401400	89402508	+	NA	0
Psun_G000008565	gene	ScmyWZ3_3985_HRSCAF_4074	89467569	89474783	+	NA	0
Psun_G000008570	gene	ScmyWZ3_3985_HRSCAF_4074	89804823	89820038	+	NA	0
Psun_G000008462	gene	ScmyWZ3_3985_HRSCAF_4074	78911418	78969376	-	NA	0
Psun_G000008559	gene	ScmyWZ3_3985_HRSCAF_4074	88220944	88235727	+	NA	0
Psun_G000008562	gene	ScmyWZ3_3985_HRSCAF_4074	88269017	88270027	-	NA	0
Psun_G000008560	gene	ScmyWZ3_3985_HRSCAF_4074	88240221	88241311	-	NA	0
Psun_G000008561	gene	ScmyWZ3_3985_HRSCAF_4074	88241678	88242018	-	NA	0
Psun_G000008519	gene	ScmyWZ3_3985_HRSCAF_4074	81525790	81541316	-	NA	0
