# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i dwarf_hamster_23Oct2018_myWZ3.all.gff -s maker -p Psun_ -o psun-transcripts.tab --nogenes --noexons --overwrite
# Runtime:        10/17/2020 17:21:11
# ----------------
# Input file:            dwarf_hamster_23Oct2018_myWZ3.all.gff
# Input source:          maker
# Feature ID prefix:     Psun_
# Output file:           psun-transcripts.tab
# --overwrite set:       Overwriting previous output file.
# --nogenes set:         Not writing gene coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 10.17.2020 | 17:21:11 Detecting compression...
# 10.17.2020 | 17:21:11 Reading genes...
# Genes read:            27988
# ----------------
# 10.17.2020 | 17:23:48 Reading transcripts...
# Transcripts read:      27988
# ----------------
# 10.17.2020 | 17:26:13 Reading CDS...
# CDS read:              188010
# ----------------
# 10.17.2020 | 17:39:42 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
Psun_T000012735_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176388964	176401322	+	Psun_G000012735	25
Psun_T000012736_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176401726	176408921	+	Psun_G000012736	15
Psun_T000012715_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176198824	176200193	+	Psun_G000012715	3
Psun_T000012716_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176200506	176207998	+	Psun_G000012716	10
Psun_T000012718_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176208153	176210399	+	Psun_G000012718	4
Psun_T000012722_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176229758	176234273	+	Psun_G000012722	3
Psun_T000012724_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176236377	176240881	+	Psun_G000012724	6
Psun_T000012726_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176241202	176247297	+	Psun_G000012726	6
Psun_T000012727_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176260247	176273551	+	Psun_G000012727	17
Psun_T000012717_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176204249	176208689	-	Psun_G000012717	4
Psun_T000012720_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176213688	176217597	-	Psun_G000012720	10
Psun_T000012721_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176217987	176229685	-	Psun_G000012721	10
Psun_T000012723_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176234138	176237294	-	Psun_G000012723	6
Psun_T000012725_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176237891	176243886	-	Psun_G000012725	3
Psun_T000012728_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176273797	176277145	-	Psun_G000012728	2
Psun_T000012729_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176277531	176286343	-	Psun_G000012729	7
Psun_T000012719_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176212065	176212605	-	Psun_G000012719	2
Psun_T000012754_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176711400	176727947	-	Psun_G000012754	10
Psun_T000012750_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176611534	176652334	+	Psun_G000012750	15
Psun_T000012751_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176659483	176664434	+	Psun_G000012751	3
Psun_T000012753_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176668857	176671378	+	Psun_G000012753	6
Psun_T000012752_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176662479	176665002	-	Psun_G000012752	2
Psun_T000012778_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177176793	177178453	+	Psun_G000012778	6
Psun_T000012779_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177178569	177187828	-	Psun_G000012779	7
Psun_T000012755_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176857330	176859812	-	Psun_G000012755	6
Psun_T000012756_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176859838	176868181	-	Psun_G000012756	12
Psun_T000012757_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176873356	176886416	-	Psun_G000012757	23
Psun_T000012786_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177344396	177354712	-	Psun_G000012786	5
Psun_T000012759_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176909287	176909559	+	Psun_G000012759	1
Psun_T000012760_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176912628	176915555	+	Psun_G000012760	4
Psun_T000012765_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176942525	176952010	+	Psun_G000012765	4
Psun_T000012768_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176973715	176978034	+	Psun_G000012768	4
Psun_T000012758_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176909174	176912062	-	Psun_G000012758	5
Psun_T000012761_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176914152	176923584	-	Psun_G000012761	6
Psun_T000012762_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176924194	176927554	-	Psun_G000012762	5
Psun_T000012763_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176927611	176935156	-	Psun_G000012763	6
Psun_T000012764_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176938688	176945792	-	Psun_G000012764	7
Psun_T000012767_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176954114	176969676	-	Psun_G000012767	31
Psun_T000012766_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176952325	176953781	-	Psun_G000012766	4
Psun_T000012790_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177496762	177524872	+	Psun_G000012790	9
Psun_T000012791_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177525420	177532461	+	Psun_G000012791	4
Psun_T000012792_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177558858	177566518	+	Psun_G000012792	3
Psun_T000012783_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177243537	177250747	+	Psun_G000012783	12
Psun_T000012780_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177192009	177193767	-	Psun_G000012780	6
Psun_T000012781_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177193896	177195356	-	Psun_G000012781	2
Psun_T000012782_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177195402	177219512	-	Psun_G000012782	12
Psun_T000012785_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177252950	177270590	-	Psun_G000012785	18
Psun_T000012784_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177251181	177252775	-	Psun_G000012784	5
Psun_T000012787_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177404868	177407971	+	Psun_G000012787	4
Psun_T000012788_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177410111	177426803	+	Psun_G000012788	4
Psun_T000012789_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177419261	177442009	-	Psun_G000012789	2
Psun_T000012798_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177841634	177853466	-	Psun_G000012798	4
Psun_T000012795_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177593701	177627618	+	Psun_G000012795	6
Psun_T000012793_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177578211	177586982	-	Psun_G000012793	9
Psun_T000012794_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177591811	177592008	-	Psun_G000012794	1
Psun_T000012737_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176441687	176447162	+	Psun_G000012737	3
Psun_T000012738_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176454660	176456659	+	Psun_G000012738	9
Psun_T000012739_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176456749	176458200	+	Psun_G000012739	6
Psun_T000012740_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176458305	176467213	+	Psun_G000012740	14
Psun_T000012741_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176476064	176479439	+	Psun_G000012741	6
Psun_T000012742_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176479694	176481853	+	Psun_G000012742	3
Psun_T000012743_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176482013	176484800	+	Psun_G000012743	10
Psun_T000012744_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176485410	176494774	+	Psun_G000012744	15
Psun_T000012746_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176501856	176502098	+	Psun_G000012746	1
Psun_T000012747_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176503150	176514929	+	Psun_G000012747	13
Psun_T000012748_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176523034	176538904	+	Psun_G000012748	20
Psun_T000012749_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176543708	176551210	+	Psun_G000012749	9
Psun_T000012745_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176494978	176495761	+	Psun_G000012745	4
Psun_T000012799_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177889179	177895563	+	Psun_G000012799	10
Psun_T000012801_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177902399	177910081	+	Psun_G000012801	8
Psun_T000012800_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177893197	177902890	-	Psun_G000012800	4
Psun_T000012802_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177976023	177982830	-	Psun_G000012802	9
Psun_T000012772_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176994716	177008470	+	Psun_G000012772	7
Psun_T000012776_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177040088	177049048	+	Psun_G000012776	3
Psun_T000012769_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176977053	176977572	-	Psun_G000012769	2
Psun_T000012770_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176977872	176978669	-	Psun_G000012770	1
Psun_T000012771_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176984246	176994658	-	Psun_G000012771	14
Psun_T000012773_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	176994717	176999397	-	Psun_G000012773	3
Psun_T000012774_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177000429	177013885	-	Psun_G000012774	9
Psun_T000012775_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177014372	177029086	-	Psun_G000012775	12
Psun_T000012777_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177071660	177086171	-	Psun_G000012777	2
Psun_T000012796_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177678371	177708438	-	Psun_G000012796	9
Psun_T000012797_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	177758919	177765118	-	Psun_G000012797	5
Psun_T000012840_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178328792	178332429	-	Psun_G000012840	3
Psun_T000012845_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178617856	178620247	+	Psun_G000012845	4
Psun_T000012846_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178620368	178635029	-	Psun_G000012846	10
Psun_T000012817_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178089035	178102468	+	Psun_G000012817	16
Psun_T000012818_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178103076	178108907	+	Psun_G000012818	2
Psun_T000012819_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178108947	178120126	+	Psun_G000012819	10
Psun_T000012822_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178121059	178123851	+	Psun_G000012822	2
Psun_T000012823_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178132946	178136642	+	Psun_G000012823	9
Psun_T000012825_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178142738	178149492	+	Psun_G000012825	8
Psun_T000012816_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178069250	178089130	-	Psun_G000012816	3
Psun_T000012820_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178109495	178110039	-	Psun_G000012820	2
Psun_T000012821_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178111490	178111847	-	Psun_G000012821	2
Psun_T000012824_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178139060	178141066	-	Psun_G000012824	2
Psun_T000012847_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178651765	178669112	+	Psun_G000012847	11
Psun_T000012849_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178675780	178695835	+	Psun_G000012849	13
Psun_T000012850_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178697735	178701448	-	Psun_G000012850	5
Psun_T000012851_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178716220	178734987	-	Psun_G000012851	4
Psun_T000012848_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178669313	178669882	+	Psun_G000012848	2
Psun_T000012861_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178871882	178893711	-	Psun_G000012861	19
Psun_T000012860_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178870564	178871822	-	Psun_G000012860	4
Psun_T000012859_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178869729	178870477	-	Psun_G000012859	2
Psun_T000012803_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178000719	178005534	+	Psun_G000012803	10
Psun_T000012804_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178005733	178006164	+	Psun_G000012804	2
Psun_T000012805_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178006375	178007196	+	Psun_G000012805	3
Psun_T000012806_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178007274	178019854	+	Psun_G000012806	9
Psun_T000012807_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178019880	178029814	+	Psun_G000012807	12
Psun_T000012808_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178030736	178034944	+	Psun_G000012808	14
Psun_T000012810_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178035337	178036629	+	Psun_G000012810	2
Psun_T000012811_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178036944	178037468	+	Psun_G000012811	3
Psun_T000012815_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178067722	178070605	+	Psun_G000012815	3
Psun_T000012809_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178032461	178035473	-	Psun_G000012809	2
Psun_T000012812_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178036998	178039072	-	Psun_G000012812	5
Psun_T000012813_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178039171	178053811	-	Psun_G000012813	11
Psun_T000012814_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178057560	178062828	-	Psun_G000012814	5
Psun_T000012871_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179123776	179145513	+	Psun_G000012871	11
Psun_T000012872_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179149115	179153835	-	Psun_G000012872	5
Psun_T000012873_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179153905	179160990	-	Psun_G000012873	2
Psun_T000012826_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178154133	178159067	+	Psun_G000012826	2
Psun_T000012827_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178160131	178170884	+	Psun_G000012827	5
Psun_T000012828_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178173026	178180661	+	Psun_G000012828	15
Psun_T000012829_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178183449	178188776	+	Psun_G000012829	5
Psun_T000012831_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178190445	178199913	+	Psun_G000012831	15
Psun_T000012832_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178199961	178202483	+	Psun_G000012832	5
Psun_T000012833_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178202740	178211747	+	Psun_G000012833	19
Psun_T000012835_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178213934	178222497	+	Psun_G000012835	4
Psun_T000012837_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178223426	178225599	+	Psun_G000012837	4
Psun_T000012838_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178226207	178236525	+	Psun_G000012838	10
Psun_T000012839_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178247358	178271665	+	Psun_G000012839	7
Psun_T000012830_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178183770	178191108	-	Psun_G000012830	3
Psun_T000012836_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178222038	178226209	-	Psun_G000012836	2
Psun_T000012834_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178211771	178212514	+	Psun_G000012834	3
Psun_T000012852_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178775611	178822004	+	Psun_G000012852	11
Psun_T000012853_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178822512	178823783	+	Psun_G000012853	5
Psun_T000012854_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178825255	178828915	+	Psun_G000012854	5
Psun_T000012856_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178833612	178837395	+	Psun_G000012856	3
Psun_T000012855_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178827549	178833541	-	Psun_G000012855	3
Psun_T000012858_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178840078	178853848	-	Psun_G000012858	23
Psun_T000012857_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	178838397	178839748	-	Psun_G000012857	2
Psun_T000012862_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179023081	179042820	+	Psun_G000012862	9
Psun_T000012865_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179046393	179047030	+	Psun_G000012865	2
Psun_T000012866_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179051491	179051808	+	Psun_G000012866	1
Psun_T000012869_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179060949	179063041	+	Psun_G000012869	7
Psun_T000012863_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179032457	179040667	-	Psun_G000012863	2
Psun_T000012870_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179076830	179085297	-	Psun_G000012870	12
Psun_T000012867_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179054071	179055572	+	Psun_G000012867	5
Psun_T000012864_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179043072	179045699	+	Psun_G000012864	3
Psun_T000012868_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179059871	179060330	+	Psun_G000012868	2
Psun_T000012892_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179489776	179500600	+	Psun_G000012892	16
Psun_T000012893_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179506497	179512728	-	Psun_G000012893	12
Psun_T000012895_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179529295	179534055	-	Psun_G000012895	4
Psun_T000012896_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179550147	179563966	-	Psun_G000012896	7
Psun_T000012897_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179568626	179576765	-	Psun_G000012897	5
Psun_T000012894_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179527351	179529619	+	Psun_G000012894	2
Psun_T000012882_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179303916	179314762	+	Psun_G000012882	5
Psun_T000012885_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179381947	179388424	+	Psun_G000012885	2
Psun_T000012884_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179318611	179339756	-	Psun_G000012884	11
Psun_T000012883_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179318184	179318569	-	Psun_G000012883	2
Psun_T000012888_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179443001	179459209	+	Psun_G000012888	8
Psun_T000012886_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179393811	179394116	-	Psun_G000012886	1
Psun_T000012887_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179394135	179403710	-	Psun_G000012887	11
Psun_T000012889_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179459102	179471010	-	Psun_G000012889	11
Psun_T000012891_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179472755	179483888	-	Psun_G000012891	3
Psun_T000012890_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179471458	179472749	-	Psun_G000012890	3
Psun_T000012898_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179589752	179612997	-	Psun_G000012898	5
Psun_T000012899_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179666527	179677246	-	Psun_G000012899	5
Psun_T000012901_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179723942	179746978	-	Psun_G000012901	2
Psun_T000012900_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179692574	179697629	-	Psun_G000012900	3
Psun_T000012908_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179904673	179943949	+	Psun_G000012908	11
Psun_T000012909_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179949323	179959361	+	Psun_G000012909	6
Psun_T000012911_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179997856	180014196	+	Psun_G000012911	5
Psun_T000012920_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180216411	180264442	+	Psun_G000012920	3
Psun_T000012918_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180182211	180183159	-	Psun_G000012918	2
Psun_T000012919_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180184146	180209875	-	Psun_G000012919	11
Psun_T000012925_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180736687	180738789	+	Psun_G000012925	1
Psun_T000012926_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180762762	180767768	+	Psun_G000012926	1
Psun_T000012875_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179182528	179193479	+	Psun_G000012875	7
Psun_T000012878_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179208710	179235359	+	Psun_G000012878	28
Psun_T000012880_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179240990	179270307	+	Psun_G000012880	19
Psun_T000012874_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179175136	179180705	-	Psun_G000012874	4
Psun_T000012877_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179195756	179209325	-	Psun_G000012877	16
Psun_T000012881_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179272009	179280135	-	Psun_G000012881	7
Psun_T000012876_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179195324	179195707	-	Psun_G000012876	2
Psun_T000012879_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179235709	179236116	+	Psun_G000012879	3
Psun_T000012915_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180158544	180168475	+	Psun_G000012915	7
Psun_T000012916_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180171171	180175578	+	Psun_G000012916	2
Psun_T000012917_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180175598	180179620	+	Psun_G000012917	4
Psun_T000012902_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179751731	179775344	-	Psun_G000012902	5
Psun_T000012903_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179783751	179793013	-	Psun_G000012903	4
Psun_T000012904_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179809609	179834615	-	Psun_G000012904	11
Psun_T000012905_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179842277	179858423	-	Psun_G000012905	5
Psun_T000012906_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179858427	179875915	-	Psun_G000012906	5
Psun_T000012910_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179968685	179973360	-	Psun_G000012910	4
Psun_T000012913_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180048859	180062080	-	Psun_G000012913	8
Psun_T000012914_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180099148	180105163	-	Psun_G000012914	5
Psun_T000012912_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180031298	180036188	-	Psun_G000012912	5
Psun_T000012907_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	179893835	179894290	-	Psun_G000012907	3
Psun_T000012933_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180895619	180910559	+	Psun_G000012933	2
Psun_T000012921_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180314195	180344334	+	Psun_G000012921	18
Psun_T000012922_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180364882	180398909	+	Psun_G000012922	14
Psun_T000012923_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180418620	180420917	-	Psun_G000012923	7
Psun_T000012924_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180420968	180423029	-	Psun_G000012924	3
Psun_T000012941_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	181119946	181541653	-	Psun_G000012941	10
Psun_T000012931_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180865661	180883533	+	Psun_G000012931	4
Psun_T000012927_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180768978	180771837	-	Psun_G000012927	6
Psun_T000012928_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180772019	180802203	-	Psun_G000012928	9
Psun_T000012929_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180827452	180839390	-	Psun_G000012929	3
Psun_T000012930_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180855791	180865717	-	Psun_G000012930	3
Psun_T000012932_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180870537	180884144	-	Psun_G000012932	4
Psun_T000012934_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180920275	180941279	+	Psun_G000012934	5
Psun_T000012935_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	180944012	180962456	+	Psun_G000012935	5
Psun_T000012936_mRNA-1	transcript	ScmyWZ3_3742_HRSCAF_3828	181026196	181035165	+	Psun_G000012936	5
